epoch,learning_rate
2.39,3.8045000000000006e-05
2.39,3.804e-05
2.39,3.8035000000000004e-05
2.39,3.803000000000001e-05
2.39,3.8025e-05
2.39,3.802e-05
2.39,3.8015e-05
2.39,3.8010000000000004e-05
2.39,3.8005e-05
2.39,3.8e-05
2.4,3.7995000000000005e-05
2.4,3.799e-05
2.4,3.7985e-05
2.4,3.7980000000000006e-05
2.4,3.7975e-05
2.4,3.797e-05
2.4,3.7965e-05
2.4,3.796e-05
2.4,3.7955e-05
2.4,3.795e-05
2.41,3.7945000000000003e-05
2.41,3.7940000000000006e-05
2.41,3.7935e-05
2.41,3.7930000000000004e-05
2.41,3.7925e-05
2.41,3.792e-05
2.41,3.7915e-05
2.41,3.791e-05
2.41,3.7905000000000004e-05
2.41,3.79e-05
2.42,3.7895e-05
2.42,3.7890000000000005e-05
2.42,3.7885e-05
2.42,3.788e-05
2.42,3.7875e-05
2.42,3.787e-05
2.42,3.7865e-05
2.42,3.786e-05
2.42,3.7855e-05
2.42,3.7850000000000005e-05
2.43,3.7845e-05
2.43,3.7840000000000004e-05
2.43,3.7835000000000006e-05
2.43,3.783e-05
2.43,3.7825e-05
2.43,3.782e-05
2.43,3.7815e-05
2.43,3.781e-05
2.43,3.7805e-05
2.43,3.7800000000000004e-05
2.44,3.7795e-05
2.44,3.779e-05
2.44,3.7785000000000005e-05
2.44,3.778000000000001e-05
2.44,3.7775e-05
2.44,3.777e-05
2.44,3.7765e-05
2.44,3.776e-05
2.44,3.7755e-05
2.44,3.775e-05
2.45,3.7745000000000005e-05
2.45,3.774e-05
2.45,3.7735000000000004e-05
2.45,3.7730000000000006e-05
2.45,3.7725e-05
2.45,3.772e-05
2.45,3.7715e-05
2.45,3.771e-05
2.45,3.7705e-05
2.45,3.77e-05
2.46,3.7695000000000004e-05
2.46,3.769e-05
2.46,3.7685e-05
2.46,3.7680000000000005e-05
2.46,3.7675e-05
2.46,3.767e-05
2.46,3.7665e-05
2.46,3.766e-05
2.46,3.7655000000000005e-05
2.46,3.765e-05
2.47,3.7645e-05
2.47,3.7640000000000006e-05
2.47,3.7635e-05
2.47,3.7630000000000004e-05
2.47,3.7625e-05
2.47,3.762e-05
2.47,3.7615e-05
2.47,3.761e-05
2.47,3.7605e-05
2.47,3.76e-05
2.48,3.7595e-05
2.48,3.7590000000000004e-05
2.48,3.758500000000001e-05
2.48,3.758e-05
2.48,3.7575e-05
2.48,3.757e-05
2.48,3.7565e-05
2.48,3.756e-05
2.48,3.7555e-05
2.48,3.7550000000000005e-05
2.49,3.7545e-05
2.49,3.754e-05
2.49,3.7535000000000006e-05
2.49,3.753e-05
2.49,3.7525e-05
2.49,3.752e-05
2.49,3.7515e-05
2.49,3.751e-05
2.49,3.7505e-05
2.49,3.7500000000000003e-05
2.5,3.7495e-05
2.5,3.749e-05
2.5,3.7485000000000004e-05
2.5,3.748000000000001e-05
2.5,3.7475e-05
2.5,3.747e-05
2.5,3.7465e-05
2.5,3.7460000000000004e-05
2.5,3.7455e-05
2.5,3.745e-05
2.5,3.7445000000000005e-05
2.51,3.744e-05
2.51,3.7435e-05
2.51,3.7430000000000006e-05
2.51,3.7425e-05
2.51,3.742e-05
2.51,3.7415e-05
2.51,3.741e-05
2.51,3.7405e-05
2.51,3.74e-05
2.51,3.7395000000000004e-05
2.52,3.739e-05
2.52,3.7385e-05
2.52,3.7380000000000005e-05
2.52,3.737500000000001e-05
2.52,3.7369999999999996e-05
2.52,3.7365e-05
2.52,3.736e-05
2.52,3.7355000000000004e-05
2.52,3.735e-05
2.52,3.7345e-05
2.53,3.7340000000000005e-05
2.53,3.7335e-05
2.53,3.7330000000000003e-05
2.53,3.7325000000000006e-05
2.53,3.732e-05
2.53,3.7315e-05
2.53,3.731e-05
2.53,3.7305e-05
2.53,3.73e-05
2.53,3.7295e-05
2.54,3.7290000000000004e-05
2.54,3.7285000000000006e-05
2.54,3.728e-05
2.54,3.7275000000000005e-05
2.54,3.727e-05
2.54,3.7265e-05
2.54,3.726e-05
2.54,3.7255e-05
2.54,3.7250000000000004e-05
2.54,3.7245e-05
2.55,3.724e-05
2.55,3.7235000000000005e-05
2.55,3.723e-05
2.55,3.7225000000000004e-05
2.55,3.722e-05
2.55,3.7215e-05
2.55,3.721e-05
2.55,3.7205e-05
2.55,3.72e-05
2.55,3.7195e-05
2.56,3.719e-05
2.56,3.7185000000000004e-05
2.56,3.7180000000000007e-05
2.56,3.7175e-05
2.56,3.717e-05
2.56,3.7165e-05
2.56,3.716e-05
2.56,3.7155e-05
2.56,3.715e-05
2.56,3.7145000000000004e-05
2.57,3.714e-05
2.57,3.7135e-05
2.57,3.7130000000000005e-05
2.57,3.7125e-05
2.57,3.712e-05
2.57,3.7115e-05
2.57,3.711e-05
2.57,3.7105e-05
2.57,3.71e-05
2.57,3.7095e-05
2.58,3.7090000000000006e-05
2.58,3.7085e-05
2.58,3.7080000000000004e-05
2.58,3.707500000000001e-05
2.58,3.707e-05
2.58,3.7065e-05
2.58,3.706e-05
2.58,3.7055000000000004e-05
2.58,3.705e-05
2.58,3.7045e-05
2.59,3.7040000000000005e-05
2.59,3.7035e-05
2.59,3.703e-05
2.59,3.7025000000000005e-05
2.59,3.702e-05
2.59,3.7015e-05
2.59,3.701e-05
2.59,3.7005e-05
2.59,3.7e-05
2.59,3.6995e-05
2.6,3.699e-05
2.6,3.6985000000000006e-05
2.6,3.698e-05
2.6,3.6975000000000004e-05
2.6,3.697e-05
2.6,3.6965e-05
2.6,3.696e-05
2.6,3.6955e-05
2.6,3.6950000000000004e-05
2.6,3.6945e-05
2.61,3.694e-05
2.61,3.6935000000000005e-05
2.61,3.693e-05
2.61,3.6925e-05
2.61,3.692e-05
2.61,3.6915e-05
2.61,3.691e-05
2.61,3.6905e-05
2.61,3.69e-05
2.61,3.6895000000000005e-05
2.62,3.689e-05
2.62,3.6885000000000003e-05
2.62,3.6880000000000006e-05
2.62,3.6875e-05
2.62,3.6870000000000004e-05
2.62,3.6865e-05
2.62,3.686e-05
2.62,3.6855e-05
2.62,3.685e-05
2.62,3.6845000000000004e-05
2.63,3.684e-05
2.63,3.6835e-05
2.63,3.6830000000000005e-05
2.63,3.6825e-05
2.63,3.682e-05
2.63,3.6815e-05
2.63,3.681e-05
2.63,3.6805e-05
2.63,3.68e-05
2.63,3.6795e-05
2.64,3.6790000000000005e-05
2.64,3.6785e-05
2.64,3.6780000000000004e-05
2.64,3.6775000000000006e-05
2.64,3.677e-05
2.64,3.6765e-05
2.64,3.676e-05
2.64,3.6755e-05
2.64,3.675e-05
2.64,3.6745e-05
2.65,3.6740000000000004e-05
2.65,3.6735e-05
2.65,3.673e-05
2.65,3.6725000000000005e-05
2.65,3.672000000000001e-05
2.65,3.6714999999999997e-05
2.65,3.671e-05
2.65,3.6705e-05
2.65,3.6700000000000004e-05
2.65,3.6695e-05
2.66,3.669e-05
2.66,3.6685000000000005e-05
2.66,3.668e-05
2.66,3.6675000000000004e-05
2.66,3.6670000000000006e-05
2.66,3.6665e-05
2.66,3.666e-05
2.66,3.6655e-05
2.66,3.665e-05
2.66,3.6645e-05
2.67,3.664e-05
2.67,3.6635000000000004e-05
2.67,3.663e-05
2.67,3.6625e-05
2.67,3.6620000000000005e-05
2.67,3.6615e-05
2.67,3.661e-05
2.67,3.6605e-05
2.67,3.66e-05
2.67,3.6595000000000005e-05
2.68,3.659e-05
2.68,3.6585e-05
2.68,3.6580000000000006e-05
2.68,3.6575e-05
2.68,3.6570000000000004e-05
2.68,3.6565e-05
2.68,3.656e-05
2.68,3.6555e-05
2.68,3.655e-05
2.68,3.6545e-05
2.69,3.654e-05
2.69,3.6535e-05
2.69,3.6530000000000004e-05
2.69,3.652500000000001e-05
2.69,3.652e-05
2.69,3.6515e-05
2.69,3.651e-05
2.69,3.6505e-05
2.69,3.65e-05
2.69,3.6495e-05
2.7,3.6490000000000005e-05
2.7,3.6485e-05
2.7,3.648e-05
2.7,3.6475000000000006e-05
2.7,3.647e-05
2.7,3.6465e-05
2.7,3.646e-05
2.7,3.6455e-05
2.7,3.645e-05
2.7,3.6445e-05
2.71,3.6440000000000003e-05
2.71,3.6435e-05
2.71,3.643e-05
2.71,3.6425000000000004e-05
2.71,3.642000000000001e-05
2.71,3.6414999999999996e-05
2.71,3.641e-05
2.71,3.6405e-05
2.71,3.6400000000000004e-05
2.71,3.6395e-05
2.72,3.639e-05
2.72,3.6385000000000005e-05
2.72,3.638e-05
2.72,3.6375e-05
2.72,3.6370000000000006e-05
2.72,3.6365e-05
2.72,3.636e-05
2.72,3.6355e-05
2.72,3.635e-05
2.72,3.6345e-05
2.73,3.634e-05
2.73,3.6335000000000004e-05
2.73,3.6330000000000006e-05
2.73,3.6325e-05
2.73,3.6320000000000005e-05
2.73,3.6315e-05
2.73,3.6309999999999996e-05
2.73,3.6305e-05
2.73,3.63e-05
2.73,3.6295000000000004e-05
2.74,3.629e-05
2.74,3.6285e-05
2.74,3.6280000000000005e-05
2.74,3.6275e-05
2.74,3.6270000000000003e-05
2.74,3.6265e-05
2.74,3.626e-05
2.74,3.6255e-05
2.74,3.625e-05
2.74,3.6245e-05
2.75,3.624e-05
2.75,3.6235e-05
2.75,3.6230000000000004e-05
2.75,3.6225000000000006e-05
2.75,3.622e-05
2.75,3.6215000000000005e-05
2.75,3.621e-05
2.75,3.6205e-05
2.75,3.62e-05
2.75,3.6195e-05
2.76,3.6190000000000004e-05
2.76,3.6185e-05
2.76,3.618e-05
2.76,3.6175000000000005e-05
2.76,3.617e-05
2.76,3.6165000000000004e-05
2.76,3.616e-05
2.76,3.6155e-05
2.76,3.615e-05
2.76,3.6145e-05
2.77,3.614e-05
2.77,3.6135000000000006e-05
2.77,3.613e-05
2.77,3.6125000000000004e-05
2.77,3.6120000000000007e-05
2.77,3.6115e-05
2.77,3.611e-05
2.77,3.6105e-05
2.77,3.61e-05
2.77,3.6095e-05
2.78,3.609e-05
2.78,3.6085000000000004e-05
2.78,3.608e-05
2.78,3.6075e-05
2.78,3.6070000000000005e-05
2.78,3.6065e-05
2.78,3.606e-05
2.78,3.6055e-05
2.78,3.605e-05
2.78,3.6045e-05
2.79,3.604e-05
2.79,3.6035e-05
2.79,3.6030000000000006e-05
2.79,3.6025e-05
2.79,3.6020000000000004e-05
2.79,3.601500000000001e-05
2.79,3.601e-05
2.79,3.6005e-05
2.79,3.6e-05
2.79,3.5995000000000004e-05
2.8,3.599e-05
2.8,3.5985e-05
2.8,3.5980000000000004e-05
2.8,3.5975e-05
2.8,3.597e-05
2.8,3.5965000000000005e-05
2.8,3.596e-05
2.8,3.5955e-05
2.8,3.595e-05
2.8,3.5945e-05
2.81,3.594e-05
2.81,3.5935e-05
2.81,3.593e-05
2.81,3.5925000000000006e-05
2.81,3.592e-05
2.81,3.5915000000000004e-05
2.81,3.591e-05
2.81,3.5905e-05
2.81,3.59e-05
2.81,3.5895e-05
2.82,3.5890000000000004e-05
2.82,3.5885e-05
2.82,3.588e-05
2.82,3.5875000000000005e-05
2.82,3.587e-05
2.82,3.5865e-05
2.82,3.586e-05
2.82,3.5855e-05
2.82,3.585e-05
2.82,3.5845e-05
2.83,3.584e-05
2.83,3.5835000000000005e-05
2.83,3.583e-05
2.83,3.5825000000000003e-05
2.83,3.5820000000000006e-05
2.83,3.5815e-05
2.83,3.581e-05
2.83,3.5805e-05
2.83,3.58e-05
2.83,3.5795e-05
2.84,3.579e-05
2.84,3.5785000000000004e-05
2.84,3.578e-05
2.84,3.5775e-05
2.84,3.5770000000000005e-05
2.84,3.576500000000001e-05
2.84,3.5759999999999996e-05
2.84,3.5755e-05
2.84,3.575e-05
2.84,3.5745e-05
2.85,3.574e-05
2.85,3.5735e-05
2.85,3.5730000000000005e-05
2.85,3.5725e-05
2.85,3.5720000000000004e-05
2.85,3.5715000000000006e-05
2.85,3.571e-05
2.85,3.5705e-05
2.85,3.57e-05
2.85,3.5695e-05
2.86,3.569e-05
2.86,3.5685e-05
2.86,3.5680000000000004e-05
2.86,3.5675e-05
2.86,3.567e-05
2.86,3.5665000000000005e-05
2.86,3.566e-05
2.86,3.5654999999999997e-05
2.86,3.565e-05
2.86,3.5645e-05
2.87,3.5640000000000004e-05
2.87,3.5635e-05
2.87,3.563e-05
2.87,3.5625000000000005e-05
2.87,3.562e-05
2.87,3.5615000000000004e-05
2.87,3.5610000000000006e-05
2.87,3.5605e-05
2.87,3.56e-05
2.87,3.5595e-05
2.88,3.559e-05
2.88,3.5585e-05
2.88,3.558e-05
2.88,3.5575000000000004e-05
2.88,3.557e-05
2.88,3.5565e-05
2.88,3.5560000000000005e-05
2.88,3.5555e-05
2.88,3.555e-05
2.88,3.5545e-05
2.89,3.554e-05
2.89,3.5535000000000005e-05
2.89,3.553e-05
2.89,3.5525e-05
2.89,3.5520000000000006e-05
2.89,3.5515e-05
2.89,3.5510000000000004e-05
2.89,3.5505e-05
2.89,3.55e-05
2.89,3.5495e-05
2.9,3.549e-05
2.9,3.5485e-05
2.9,3.548e-05
2.9,3.5475e-05
2.9,3.5470000000000004e-05
2.9,3.546500000000001e-05
2.9,3.546e-05
2.9,3.5455e-05
2.9,3.545e-05
2.9,3.5445000000000004e-05
2.91,3.544e-05
2.91,3.5435e-05
2.91,3.5430000000000005e-05
2.91,3.5425e-05
2.91,3.542e-05
2.91,3.5415000000000006e-05
2.91,3.541e-05
2.91,3.5405e-05
2.91,3.54e-05
2.91,3.5395e-05
2.92,3.539e-05
2.92,3.5385e-05
2.92,3.5380000000000003e-05
2.92,3.5375e-05
2.92,3.537e-05
2.92,3.5365000000000004e-05
2.92,3.536000000000001e-05
2.92,3.5354999999999996e-05
2.92,3.535e-05
2.92,3.5345e-05
2.92,3.5340000000000004e-05
2.93,3.5335e-05
2.93,3.533e-05
2.93,3.5325000000000005e-05
2.93,3.532e-05
2.93,3.5315e-05
2.93,3.5310000000000006e-05
2.93,3.5305e-05
2.93,3.53e-05
2.93,3.5295e-05
2.93,3.529e-05
2.94,3.5285e-05
2.94,3.528e-05
2.94,3.5275000000000004e-05
2.94,3.5270000000000006e-05
2.94,3.5265e-05
2.94,3.5260000000000005e-05
2.94,3.5255e-05
2.94,3.525e-05
2.94,3.5245e-05
2.94,3.524e-05
2.95,3.5235000000000004e-05
2.95,3.523e-05
2.95,3.5225e-05
2.95,3.5220000000000005e-05
2.95,3.5215e-05
2.95,3.5210000000000003e-05
2.95,3.5205e-05
2.95,3.52e-05
2.95,3.5195e-05
2.95,3.519e-05
2.96,3.5185e-05
2.96,3.518e-05
2.96,3.5175e-05
2.96,3.5170000000000004e-05
2.96,3.5165000000000006e-05
2.96,3.516e-05
2.96,3.5155e-05
2.96,3.515e-05
2.96,3.5145e-05
2.96,3.514e-05
2.97,3.5135e-05
2.97,3.5130000000000004e-05
2.97,3.5125e-05
2.97,3.512e-05
2.97,3.5115000000000005e-05
2.97,3.511e-05
2.97,3.5105e-05
2.97,3.51e-05
2.97,3.5095e-05
2.97,3.509e-05
2.98,3.5085e-05
2.98,3.508e-05
2.98,3.5075000000000006e-05
2.98,3.507e-05
2.98,3.5065000000000004e-05
2.98,3.5060000000000007e-05
2.98,3.5055e-05
2.98,3.505e-05
2.98,3.5045e-05
2.98,3.504e-05
2.99,3.5035e-05
2.99,3.503e-05
2.99,3.5025000000000004e-05
2.99,3.502e-05
2.99,3.5015e-05
2.99,3.5010000000000005e-05
2.99,3.5005e-05
2.99,3.5e-05
2.99,3.4995e-05
2.99,3.499e-05
3.0,3.4985e-05
3.0,3.498e-05
3.0,3.4975e-05
3.0,3.4970000000000006e-05
3.0,3.4965e-05
3.0,3.4960000000000004e-05
3.0,3.495500000000001e-05
3.0,3.495e-05
3.0,3.4945e-05
3.0,3.494e-05
3.01,3.4935000000000003e-05
3.01,3.493e-05
3.01,3.4925e-05
3.01,3.4920000000000004e-05
3.01,3.4915e-05
3.01,3.491e-05
3.01,3.4905000000000005e-05
3.01,3.49e-05
3.01,3.4895e-05
3.01,3.489e-05
3.02,3.4885e-05
3.02,3.4880000000000005e-05
3.02,3.4875e-05
3.02,3.487e-05
3.02,3.4865000000000006e-05
3.02,3.486e-05
3.02,3.4855000000000004e-05
3.02,3.485e-05
3.02,3.4845e-05
3.02,3.484e-05
3.03,3.4835e-05
3.03,3.4830000000000004e-05
3.03,3.4825e-05
3.03,3.482e-05
3.03,3.4815000000000005e-05
3.03,3.481e-05
3.03,3.4805e-05
3.03,3.48e-05
3.03,3.4795e-05
3.03,3.479e-05
3.04,3.4785e-05
3.04,3.478e-05
3.04,3.4775000000000005e-05
3.04,3.477e-05
3.04,3.4765000000000003e-05
3.04,3.4760000000000006e-05
3.04,3.4755e-05
3.04,3.475e-05
3.04,3.4745e-05
3.04,3.474e-05
3.05,3.4735e-05
3.05,3.473e-05
3.05,3.4725000000000004e-05
3.05,3.472e-05
3.05,3.4715e-05
3.05,3.4710000000000005e-05
3.05,3.470500000000001e-05
3.05,3.4699999999999996e-05
3.05,3.4695e-05
3.05,3.469e-05
3.06,3.4685000000000004e-05
3.06,3.468e-05
3.06,3.4675e-05
3.06,3.4670000000000005e-05
3.06,3.4665e-05
3.06,3.4660000000000004e-05
3.06,3.4655000000000006e-05
3.06,3.465e-05
3.06,3.4645e-05
3.06,3.464e-05
3.07,3.4635e-05
3.07,3.463e-05
3.07,3.4625e-05
3.07,3.4620000000000004e-05
3.07,3.4615e-05
3.07,3.461e-05
3.07,3.4605000000000005e-05
3.07,3.46e-05
3.07,3.4594999999999997e-05
3.07,3.459e-05
3.08,3.4585e-05
3.08,3.4580000000000004e-05
3.08,3.4575e-05
3.08,3.457e-05
3.08,3.4565000000000005e-05
3.08,3.456e-05
3.08,3.4555000000000004e-05
3.08,3.455e-05
3.08,3.4545e-05
3.08,3.454e-05
3.09,3.4535e-05
3.09,3.453e-05
3.09,3.4525e-05
3.09,3.452e-05
3.09,3.4515000000000004e-05
3.09,3.451000000000001e-05
3.09,3.4505e-05
3.09,3.45e-05
3.09,3.4495e-05
3.09,3.449e-05
3.1,3.4485e-05
3.1,3.448e-05
3.1,3.4475000000000005e-05
3.1,3.447e-05
3.1,3.4465e-05
3.1,3.4460000000000005e-05
3.1,3.4455e-05
3.1,3.445e-05
3.1,3.4445e-05
3.1,3.444e-05
3.11,3.4435e-05
3.11,3.443e-05
3.11,3.4425e-05
3.11,3.442e-05
3.11,3.4415e-05
3.11,3.4410000000000004e-05
3.11,3.440500000000001e-05
3.11,3.4399999999999996e-05
3.11,3.4395e-05
3.11,3.439e-05
3.12,3.4385000000000004e-05
3.12,3.438e-05
3.12,3.4375e-05
3.12,3.4370000000000005e-05
3.12,3.4365e-05
3.12,3.436e-05
3.12,3.4355000000000006e-05
3.12,3.435e-05
3.12,3.4345e-05
3.12,3.434e-05
3.13,3.4335e-05
3.13,3.433e-05
3.13,3.4325e-05
3.13,3.4320000000000003e-05
3.13,3.4315000000000006e-05
3.13,3.431e-05
3.13,3.4305000000000004e-05
3.13,3.430000000000001e-05
3.13,3.4294999999999996e-05
3.13,3.429e-05
3.14,3.4285e-05
3.14,3.4280000000000004e-05
3.14,3.4275e-05
3.14,3.427e-05
3.14,3.4265000000000005e-05
3.14,3.426e-05
3.14,3.4255e-05
3.14,3.4250000000000006e-05
3.14,3.4245e-05
3.14,3.424e-05
3.15,3.4235e-05
3.15,3.423e-05
3.15,3.4225e-05
3.15,3.422e-05
3.15,3.4215000000000004e-05
3.15,3.4210000000000006e-05
3.15,3.4205e-05
3.15,3.4200000000000005e-05
3.15,3.4195e-05
3.15,3.419e-05
3.16,3.4185e-05
3.16,3.418e-05
3.16,3.4175000000000004e-05
3.16,3.417e-05
3.16,3.4165e-05
3.16,3.4160000000000005e-05
3.16,3.4155e-05
3.16,3.415e-05
3.16,3.4145e-05
3.16,3.414e-05
3.17,3.4135e-05
3.17,3.413e-05
3.17,3.4125e-05
3.17,3.412e-05
3.17,3.4115e-05
3.17,3.4110000000000004e-05
3.17,3.4105000000000006e-05
3.17,3.41e-05
3.17,3.4095e-05
3.17,3.409e-05
3.18,3.4085e-05
3.18,3.408e-05
3.18,3.4075e-05
3.18,3.4070000000000004e-05
3.18,3.4065e-05
3.18,3.406e-05
3.18,3.4055000000000005e-05
3.18,3.405e-05
3.18,3.4045e-05
3.18,3.404e-05
3.19,3.4035e-05
3.19,3.403e-05
3.19,3.4025e-05
3.19,3.402e-05
3.19,3.4015000000000006e-05
3.19,3.401e-05
3.19,3.4005000000000004e-05
3.19,3.4000000000000007e-05
3.19,3.3995e-05
3.19,3.399e-05
3.2,3.3985e-05
3.2,3.398e-05
3.2,3.3975e-05
3.2,3.397e-05
3.2,3.3965000000000004e-05
3.2,3.396e-05
3.2,3.3955e-05
3.2,3.3950000000000005e-05
3.2,3.3945e-05
3.2,3.394e-05
3.21,3.3935e-05
3.21,3.393e-05
3.21,3.3925e-05
3.21,3.392e-05
3.21,3.3915e-05
3.21,3.3910000000000006e-05
3.21,3.3905e-05
3.21,3.3900000000000004e-05
3.21,3.3895e-05
3.21,3.389e-05
3.22,3.3885e-05
3.22,3.388e-05
3.22,3.3875000000000003e-05
3.22,3.387e-05
3.22,3.3865e-05
3.22,3.3860000000000004e-05
3.22,3.3855e-05
3.22,3.385e-05
3.22,3.3845e-05
3.22,3.384e-05
3.23,3.3835e-05
3.23,3.383e-05
3.23,3.3825e-05
3.23,3.3820000000000005e-05
3.23,3.3815e-05
3.23,3.381e-05
3.23,3.3805000000000006e-05
3.23,3.38e-05
3.23,3.3795e-05
3.23,3.379e-05
3.24,3.3785e-05
3.24,3.378e-05
3.24,3.3775e-05
3.24,3.3770000000000004e-05
3.24,3.3765e-05
3.24,3.376e-05
3.24,3.3755000000000005e-05
3.24,3.375000000000001e-05
3.24,3.3745e-05
3.24,3.374e-05
3.25,3.3735e-05
3.25,3.373e-05
3.25,3.3725e-05
3.25,3.372e-05
3.25,3.3715000000000005e-05
3.25,3.371e-05
3.25,3.3705000000000003e-05
3.25,3.3700000000000006e-05
3.25,3.3695e-05
3.25,3.369e-05
3.26,3.3685e-05
3.26,3.368e-05
3.26,3.3675e-05
3.26,3.367e-05
3.26,3.3665000000000004e-05
3.26,3.366e-05
3.26,3.3655e-05
3.26,3.3650000000000005e-05
3.26,3.364500000000001e-05
3.26,3.3639999999999996e-05
3.27,3.3635e-05
3.27,3.363e-05
3.27,3.3625000000000004e-05
3.27,3.362e-05
3.27,3.3615e-05
3.27,3.3610000000000005e-05
3.27,3.3605e-05
3.27,3.3600000000000004e-05
3.27,3.3595000000000006e-05
3.27,3.359e-05
3.28,3.3585e-05
3.28,3.358e-05
3.28,3.3575e-05
3.28,3.357e-05
3.28,3.3565e-05
3.28,3.3560000000000004e-05
3.28,3.3555e-05
3.28,3.355e-05
3.28,3.3545000000000005e-05
3.28,3.354e-05
3.29,3.3534999999999997e-05
3.29,3.353e-05
3.29,3.3525e-05
3.29,3.3520000000000004e-05
3.29,3.3515e-05
3.29,3.351e-05
3.29,3.3505000000000005e-05
3.29,3.35e-05
3.29,3.3495000000000004e-05
3.29,3.349e-05
3.3,3.3485e-05
3.3,3.348e-05
3.3,3.3475e-05
3.3,3.347e-05
3.3,3.3465e-05
3.3,3.346e-05
3.3,3.3455000000000004e-05
3.3,3.345000000000001e-05
3.3,3.3445e-05
3.3,3.344e-05
3.31,3.3435e-05
3.31,3.3430000000000003e-05
3.31,3.3425e-05
3.31,3.342e-05
3.31,3.3415000000000004e-05
3.31,3.341e-05
3.31,3.3405e-05
3.31,3.3400000000000005e-05
3.31,3.3395e-05
3.31,3.339e-05
3.32,3.3385e-05
3.32,3.338e-05
3.32,3.3375e-05
3.32,3.337e-05
3.32,3.3365e-05
3.32,3.336e-05
3.32,3.3355e-05
3.32,3.3350000000000004e-05
3.32,3.334500000000001e-05
3.32,3.3339999999999996e-05
3.33,3.3335e-05
3.33,3.333e-05
3.33,3.3325000000000004e-05
3.33,3.332e-05
3.33,3.3315e-05
3.33,3.3310000000000005e-05
3.33,3.3305e-05
3.33,3.33e-05
3.33,3.3295000000000006e-05
3.33,3.329e-05
3.33,3.3285e-05
3.34,3.328e-05
3.34,3.3275e-05
3.34,3.327e-05
3.34,3.3265e-05
3.34,3.3260000000000003e-05
3.34,3.3255000000000006e-05
3.34,3.325e-05
3.34,3.3245000000000004e-05
3.34,3.324e-05
3.34,3.3235e-05
3.35,3.323e-05
3.35,3.3225e-05
3.35,3.3220000000000004e-05
3.35,3.3215e-05
3.35,3.321e-05
3.35,3.3205000000000005e-05
3.35,3.32e-05
3.35,3.3195e-05
3.35,3.319e-05
3.35,3.3185e-05
3.36,3.318e-05
3.36,3.3175e-05
3.36,3.317e-05
3.36,3.3165e-05
3.36,3.316e-05
3.36,3.3155000000000004e-05
3.36,3.3150000000000006e-05
3.36,3.3145e-05
3.36,3.314e-05
3.36,3.3135e-05
3.37,3.313e-05
3.37,3.3125e-05
3.37,3.312e-05
3.37,3.3115000000000004e-05
3.37,3.311e-05
3.37,3.3105e-05
3.37,3.3100000000000005e-05
3.37,3.3095e-05
3.37,3.309e-05
3.37,3.3085e-05
3.38,3.308e-05
3.38,3.3075e-05
3.38,3.307e-05
3.38,3.3065e-05
3.38,3.3060000000000005e-05
3.38,3.3055e-05
3.38,3.3050000000000004e-05
3.38,3.3045000000000006e-05
3.38,3.304e-05
3.38,3.3035e-05
3.39,3.303e-05
3.39,3.3025e-05
3.39,3.302e-05
3.39,3.3015e-05
3.39,3.3010000000000004e-05
3.39,3.3005e-05
3.39,3.3e-05
3.39,3.2995000000000005e-05
3.39,3.299e-05
3.39,3.2985e-05
3.4,3.298e-05
3.4,3.2975e-05
3.4,3.297e-05
3.4,3.2965e-05
3.4,3.296e-05
3.4,3.2955000000000006e-05
3.4,3.295e-05
3.4,3.2945000000000004e-05
3.4,3.2940000000000006e-05
3.4,3.2935e-05
3.41,3.293e-05
3.41,3.2925e-05
3.41,3.292e-05
3.41,3.2915e-05
3.41,3.291e-05
3.41,3.2905000000000004e-05
3.41,3.29e-05
3.41,3.2895e-05
3.41,3.2890000000000005e-05
3.41,3.2885e-05
3.42,3.288e-05
3.42,3.2875e-05
3.42,3.287e-05
3.42,3.2865000000000005e-05
3.42,3.286e-05
3.42,3.2855e-05
3.42,3.2850000000000006e-05
3.42,3.2845e-05
3.42,3.2840000000000004e-05
3.42,3.2835e-05
3.43,3.283e-05
3.43,3.2825e-05
3.43,3.282e-05
3.43,3.2815000000000003e-05
3.43,3.281e-05
3.43,3.2805e-05
3.43,3.2800000000000004e-05
3.43,3.2795e-05
3.43,3.279e-05
3.43,3.2785e-05
3.44,3.278e-05
3.44,3.2775e-05
3.44,3.277e-05
3.44,3.2765e-05
3.44,3.2760000000000005e-05
3.44,3.2755e-05
3.44,3.275e-05
3.44,3.2745000000000006e-05
3.44,3.274e-05
3.44,3.2735e-05
3.45,3.273e-05
3.45,3.2725e-05
3.45,3.272e-05
3.45,3.2715e-05
3.45,3.2710000000000004e-05
3.45,3.2705e-05
3.45,3.27e-05
3.45,3.2695000000000005e-05
3.45,3.269000000000001e-05
3.45,3.2684999999999996e-05
3.46,3.268e-05
3.46,3.2675e-05
3.46,3.267e-05
3.46,3.2665e-05
3.46,3.266e-05
3.46,3.2655000000000005e-05
3.46,3.265e-05
3.46,3.2645e-05
3.46,3.2640000000000006e-05
3.46,3.2635e-05
3.47,3.263e-05
3.47,3.2625e-05
3.47,3.262e-05
3.47,3.2615e-05
3.47,3.261e-05
3.47,3.2605000000000004e-05
3.47,3.26e-05
3.47,3.2595e-05
3.47,3.2590000000000005e-05
3.47,3.2585e-05
3.48,3.2579999999999996e-05
3.48,3.2575e-05
3.48,3.257e-05
3.48,3.2565000000000004e-05
3.48,3.256e-05
