epoch,learning_rate
0.13,0.00029999342523355656
0.13,0.0002999929472249463
0.13,0.0002999924524446389
0.13,0.00029999194089268966
0.13,0.0002999914125691558
0.13,0.00029999086747409644
0.14,0.00029999030560757254
0.14,0.0002999897269696468
0.14,0.00029998913156038413
0.14,0.00029998851937985087
0.14,0.00029998789042811567
0.14,0.00029998724470524867
0.14,0.00029998658221132225
0.14,0.0002999859029464104
0.14,0.0002999852069105891
0.15,0.00029998449410393614
0.15,0.00029998376452653125
0.15,0.000299983018178456
0.15,0.0002999822550597939
0.15,0.00029998147517063016
0.15,0.0002999806785110521
0.15,0.0002999798650811488
0.15,0.000299979034881011
0.15,0.00029997818791073185
0.15,0.0002999773241704059
0.16,0.00029997644366012966
0.16,0.0002999755463800017
0.16,0.00029997463233012234
0.16,0.00029997370151059374
0.16,0.00029997275392151996
0.16,0.00029997178956300705
0.16,0.0002999708084351627
0.16,0.0002999698105380968
0.16,0.0002999687958719208
0.17,0.0002999677644367482
0.17,0.0002999667162326943
0.17,0.00029996565125987634
0.17,0.0002999645695184134
0.17,0.00029996347100842637
0.17,0.0002999623557300382
0.17,0.00029996122368337354
0.17,0.00029996007486855894
0.17,0.0002999589092857229
0.17,0.0002999577269349957
0.18,0.00029995652781650956
0.18,0.00029995531193039864
0.18,0.00029995407927679884
0.18,0.00029995282985584797
0.18,0.0002999515636676858
0.18,0.00029995028071245377
0.18,0.0002999489809902955
0.18,0.00029994766450135624
0.18,0.00029994633124578323
0.19,0.0002999449812237255
0.19,0.000299943614435334
0.19,0.00029994223088076165
0.19,0.0002999408305601631
0.19,0.00029993941347369483
0.19,0.00029993797962151554
0.19,0.00029993652900378527
0.19,0.00029993506162066645
0.19,0.000299933577472323
0.19,0.000299932076558921
0.2,0.0002999305588806282
0.2,0.0002999290244376143
0.2,0.0002999274732300509
0.2,0.0002999259052581115
0.2,0.00029992432052197135
0.2,0.00029992271902180764
0.2,0.0002999211007577995
0.2,0.00029991946573012786
0.2,0.0002999178139389755
0.21,0.0002999161453845272
0.21,0.0002999144600669694
0.21,0.0002999127579864907
0.21,0.00029991103914328137
0.21,0.0002999093035375336
0.21,0.0002999075511694414
0.21,0.0002999057820392008
0.21,0.00029990399614700957
0.21,0.0002999021934930674
0.21,0.00029990037407757585
0.22,0.00029989853790073843
0.22,0.00029989668496276036
0.22,0.00029989481526384893
0.22,0.00029989292880421313
0.22,0.0002998910255840639
0.22,0.00029988910560361403
0.22,0.0002998871688630783
0.22,0.0002998852153626732
0.22,0.00029988324510261716
0.23,0.00029988125808313055
0.23,0.00029987925430443544
0.23,0.000299877233766756
0.23,0.0002998751964703181
0.23,0.0002998731424153495
0.23,0.00029987107160208
0.23,0.00029986898403074107
0.23,0.00029986687970156613
0.23,0.00029986475861479056
0.23,0.00029986262077065143
0.24,0.0002998604661693878
0.24,0.00029985829481124065
0.24,0.0002998561066964527
0.24,0.0002998539018252687
0.24,0.0002998516801979351
0.24,0.0002998494418147004
0.24,0.00029984718667581484
0.24,0.0002998449147815306
0.24,0.0002998426261321017
0.25,0.00029984032072778407
0.25,0.0002998379985688355
0.25,0.0002998356596555156
0.25,0.0002998333039880859
0.25,0.00029983093156680986
0.25,0.0002998285423919527
0.25,0.0002998261364637816
0.25,0.0002998237137825656
0.25,0.00029982127434857557
0.25,0.0002998188181620843
0.26,0.0002998163452233664
0.26,0.00029981385553269835
0.26,0.00029981134909035865
0.26,0.0002998088258966275
0.26,0.000299806285951787
0.26,0.00029980372925612116
0.26,0.00029980115580991595
0.26,0.00029979856561345906
0.26,0.0002997959586670401
0.27,0.00029979333497095063
0.27,0.000299790694525484
0.27,0.0002997880373309354
0.27,0.00029978536338760197
0.27,0.00029978267269578277
0.27,0.0002997799652557786
0.27,0.00029977724106789225
0.27,0.00029977450013242825
0.27,0.0002997717424496931
0.27,0.0002997689680199952
0.28,0.0002997661768436448
0.28,0.0002997633689209539
0.28,0.00029976054425223653
0.28,0.0002997577028378085
0.28,0.00029975484467798766
0.28,0.00029975196977309344
0.28,0.00029974907812344736
0.28,0.00029974616972937274
0.28,0.00029974324459119484
0.29,0.0002997403027092407
0.29,0.00029973734408383923
0.29,0.00029973436871532136
0.29,0.00029973137660401964
0.29,0.00029972836775026874
0.29,0.00029972534215440516
0.29,0.00029972229981676705
0.29,0.0002997192407376947
0.29,0.00029971616491753015
0.29,0.00029971307235661734
0.3,0.00029970996305530196
0.3,0.00029970683701393186
0.3,0.00029970369423285644
0.3,0.0002997005347124272
0.3,0.00029969735845299735
0.3,0.00029969416545492215
0.3,0.0002996909557185585
0.3,0.00029968772924426543
0.3,0.0002996844860324036
0.31,0.00029968122608333575
0.31,0.0002996779493974264
0.31,0.0002996746559750418
0.31,0.0002996713458165504
0.31,0.00029966801892232216
0.31,0.00029966467529272923
0.31,0.00029966131492814536
0.31,0.0002996579378289464
0.31,0.0002996545439955098
0.31,0.00029965113342821526
0.32,0.000299647706127444
0.32,0.00029964426209357927
0.32,0.0002996408013270062
0.32,0.0002996373238281118
0.32,0.00029963382959728474
0.32,0.0002996303186349159
0.32,0.0002996267909413979
0.32,0.000299623246517125
0.32,0.0002996196853624937
0.33,0.0002996161074779021
0.33,0.0002996125128637503
0.33,0.00029960890152044026
0.33,0.00029960527344837575
0.33,0.00029960162864796244
0.33,0.00029959796711960795
0.33,0.0002995942888637216
0.33,0.0002995905938807147
0.33,0.0002995868821710005
0.33,0.000299583153734994
0.34,0.000299579408573112
0.34,0.0002995756466857734
0.34,0.00029957186807339875
0.34,0.0002995680727364106
0.34,0.0002995642606752333
0.34,0.00029956043189029315
0.34,0.0002995565863820183
0.34,0.00029955272415083865
0.34,0.00029954884519718607
0.35,0.00029954494952149437
0.35,0.00029954103712419907
0.35,0.0002995371080057377
0.35,0.0002995331621665496
0.35,0.00029952919960707597
0.35,0.0002995252203277598
0.35,0.0002995212243290462
0.35,0.00029951721161138186
0.35,0.0002995131821752155
0.35,0.00029950913602099774
0.36,0.0002995050731491809
0.36,0.0002995009935602194
0.36,0.0002994968972545693
0.36,0.0002994927842326887
0.36,0.0002994886544950375
0.36,0.0002994845080420774
0.36,0.0002994803448742721
0.36,0.0002994761649920871
0.36,0.00029947196839598986
0.37,0.00029946775508644946
0.37,0.0002994635250639372
0.37,0.0002994592783289259
0.37,0.00029945501488189055
0.37,0.00029945073472330773
0.37,0.00029944643785365625
0.37,0.0002994421242734164
0.37,0.0002994377939830705
0.37,0.00029943344698310287
0.37,0.00029942908327399944
0.38,0.00029942470285624826
0.38,0.0002994203057303391
0.38,0.00029941589189676356
0.38,0.0002994114613560153
0.38,0.00029940701410858964
0.38,0.0002994025501549839
0.38,0.00029939806949569716
0.38,0.0002993935721312305
0.38,0.00029938905806208677
0.39,0.00029938452728877073
0.39,0.000299379979811789
0.39,0.00029937541563165003
0.39,0.0002993708347488642
0.39,0.0002993662371639438
0.39,0.0002993616228774027
0.39,0.0002993569918897571
0.39,0.00029935234420152467
0.39,0.00029934767981322513
0.39,0.0002993429987253801
0.4,0.0002993383009385129
0.4,0.0002993335864531489
0.4,0.0002993288552698152
0.4,0.0002993241073890409
0.4,0.0002993193428113568
0.4,0.0002993145615372958
0.4,0.0002993097635673923
0.4,0.00029930494890218303
0.4,0.0002993001175422062
0.41,0.00029929526948800205
0.41,0.00029929040474011275
0.41,0.00029928552329908217
0.41,0.0002992806251654562
0.41,0.0002992757103397825
0.41,0.00029927077882261065
0.41,0.00029926583061449206
0.41,0.00029926086571598
0.41,0.0002992558841276297
0.41,0.0002992508858499981
0.42,0.0002992458708836442
0.42,0.00029924083922912856
0.42,0.000299235790887014
0.42,0.00029923072585786496
0.42,0.0002992256441422477
0.42,0.00029922054574073055
0.42,0.00029921543065388357
0.42,0.00029921029888227863
0.42,0.0002992051504264897
0.43,0.0002991999852870923
0.43,0.00029919480346466407
0.43,0.00029918960495978447
0.43,0.0002991843897730347
0.43,0.0002991791579049979
0.43,0.00029917390935625904
0.43,0.0002991686441274051
0.43,0.0002991633622190248
0.43,0.0002991580636317087
0.43,0.0002991527483660493
0.44,0.00029914741642264093
0.44,0.0002991420678020798
0.44,0.0002991367025049639
0.44,0.00029913132053189324
0.44,0.0002991259218834696
0.44,0.00029912050656029663
0.44,0.0002991150745629799
0.44,0.0002991096258921267
0.44,0.00029910416054834633
0.45,0.0002990986785322499
0.45,0.0002990931798444504
0.45,0.0002990876644855627
0.45,0.0002990821324562035
0.45,0.0002990765837569913
0.45,0.00029907101838854664
0.45,0.0002990654363514917
0.45,0.0002990598376464508
0.45,0.0002990542222740498
0.45,0.0002990485902349167
0.46,0.0002990429415296813
0.46,0.00029903727615897507
0.46,0.0002990315941234316
0.46,0.0002990258954236862
0.46,0.0002990201800603761
0.46,0.00029901444803414034
0.46,0.0002990086993456199
0.46,0.00029900293399545756
0.46,0.0002989971519842979
0.47,0.0002989913533127876
0.47,0.00029898553798157485
0.47,0.00029897970599131017
0.47,0.00029897385734264546
0.47,0.0002989679920362347
0.47,0.0002989621100727338
0.47,0.00029895621145280054
0.47,0.00029895029617709427
0.47,0.0002989443642462766
0.47,0.00029893841566101077
0.48,0.00029893245042196184
0.48,0.00029892646852979697
0.48,0.00029892046998518493
0.48,0.00029891445478879647
0.48,0.00029890842294130423
0.48,0.0002989023744433826
0.48,0.000298896309295708
0.48,0.0002988902274989586
0.48,0.0002988841290538143
0.49,0.0002988780139609572
0.49,0.00029887188222107097
0.49,0.00029886573383484125
0.49,0.0002988595688029555
0.49,0.0002988533871261031
0.49,0.0002988471888049753
0.49,0.0002988409738402652
0.49,0.0002988347422326676
0.49,0.0002988284939828794
0.49,0.0002988222290915993
0.5,0.0002988159475595277
0.5,0.00029880964938736705
0.5,0.0002988033345758216
0.5,0.0002987970031255974
0.5,0.0002987906550374024
0.5,0.00029878429031194654
0.5,0.0002987779089499413
0.5,0.0002987715109521005
0.5,0.0002987650963191393
0.51,0.00029875866505177503
0.51,0.00029875221715072687
0.51,0.00029874575261671575
0.51,0.00029873927145046455
0.51,0.0002987327736526979
0.51,0.00029872625922414245
0.51,0.00029871972816552654
0.51,0.00029871318047758046
0.51,0.00029870661616103645
0.52,0.0002987000352166284
0.52,0.00029869343764509225
0.52,0.0002986868234471656
0.52,0.00029868019262358815
0.52,0.00029867354517510125
0.52,0.0002986668811024483
0.52,0.00029866020040637435
0.52,0.0002986535030876265
0.52,0.00029864678914695347
0.52,0.00029864005858510614
0.53,0.0002986333114028371
0.53,0.0002986265476009007
0.53,0.00029861976718005323
0.53,0.00029861297014105296
0.53,0.0002986061564846599
0.53,0.00029859932621163586
0.53,0.0002985924793227446
0.53,0.00029858561581875176
0.53,0.00029857873570042476
0.54,0.0002985718389685329
0.54,0.0002985649256238474
0.54,0.0002985579956671412
0.54,0.00029855104909918927
0.54,0.00029854408592076826
0.54,0.00029853710613265684
0.54,0.0002985301097356355
0.54,0.00029852309673048644
0.54,0.0002985160671179939
0.54,0.00029850902089894395
0.55,0.0002985019580741244
0.55,0.000298494878644325
0.55,0.0002984877826103374
0.55,0.00029848066997295494
0.55,0.00029847354073297305
0.55,0.00029846639489118887
0.55,0.00029845923244840134
0.55,0.0002984520534054115
0.55,0.00029844485776302194
0.56,0.0002984376455220373
0.56,0.00029843041668326404
0.56,0.00029842317124751045
0.56,0.0002984159092155867
0.56,0.00029840863058830483
0.56,0.0002984013353664787
0.56,0.00029839402355092396
0.56,0.0002983866951424583
0.56,0.0002983793501419011
0.56,0.00029837198855007363
0.57,0.0002983646103677991
0.57,0.0002983572155959025
0.57,0.00029834980423521065
0.57,0.00029834237628655226
0.57,0.0002983349317507579
0.57,0.0002983274706286601
0.57,0.000298319992921093
0.57,0.0002983124986288928
0.57,0.0002983049877528975
0.58,0.0002982974602939469
0.58,0.0002982899162528827
0.58,0.00029828235563054837
0.58,0.00029827477842778947
0.58,0.0002982671846454532
0.58,0.0002982595742843886
0.58,0.00029825194734544675
0.58,0.0002982443038294803
0.58,0.00029823664373734415
0.58,0.00029822896706989464
0.59,0.0002982212738279903
0.59,0.00029821356401249114
0.59,0.0002982058376242594
0.59,0.00029819809466415906
0.59,0.00029819033513305584
0.59,0.0002981825590318174
0.59,0.00029817476636131323
0.59,0.0002981669571224146
0.59,0.0002981591313159949
0.6,0.000298151288942929
0.6,0.0002981434300040939
0.6,0.00029813555450036836
0.6,0.000298127662432633
0.6,0.00029811975380177025
0.6,0.0002981118286086644
0.6,0.0002981038868542017
0.6,0.0002980959285392701
0.6,0.00029808795366475946
0.6,0.00029807996223156155
0.61,0.00029807195424056993
0.61,0.0002980639296926801
0.61,0.00029805588858878917
0.61,0.00029804783092979645
0.61,0.0002980397567166028
0.61,0.00029803166595011106
0.61,0.00029802355863122593
0.61,0.000298015434760854
0.61,0.00029800729433990356
0.62,0.0002979991373692849
0.62,0.00029799096384991013
0.62,0.0002979827737826931
0.62,0.00029797456716854965
0.62,0.0002979663440083974
0.62,0.00029795810430315587
0.62,0.00029794984805374636
0.62,0.00029794157526109204
0.62,0.000297933285926118
0.62,0.00029792498004975107
0.63,0.00029791665763292003
0.63,0.0002979083186765554
0.63,0.0002978999631815897
0.63,0.00029789159114895715
0.63,0.0002978832025795939
0.63,0.00029787479747443794
0.63,0.0002978663758344291
0.63,0.00029785793766050903
0.63,0.0002978494829536213
0.64,0.0002978410117147113
0.64,0.0002978325239447262
0.64,0.00029782401964461506
0.64,0.0002978154988153288
0.64,0.0002978069614578203
0.64,0.00029779840757304405
0.64,0.0002977898371619566
0.64,0.0002977812502255162
0.64,0.00029777264676468306
0.64,0.0002977640267804192
0.65,0.00029775539027368845
0.65,0.00029774673724545646
0.65,0.00029773806769669095
0.65,0.0002977293816283611
0.65,0.00029772067904143833
0.65,0.0002977119599368956
0.65,0.000297703224315708
0.65,0.00029769447217885216
0.65,0.0002976857035273068
0.66,0.0002976769183620524
0.66,0.00029766811668407127
0.66,0.00029765929849434765
0.66,0.00029765046379386746
0.66,0.0002976416125836186
0.66,0.0002976327448645908
0.66,0.00029762386063777557
0.66,0.0002976149599041663
0.66,0.0002976060426647584
0.66,0.0002975971089205488
0.67,0.00029758815867253653
0.67,0.0002975791919217223
0.67,0.00029757020866910883
0.67,0.0002975612089157005
0.67,0.0002975521926625037
0.67,0.00029754315991052655
0.67,0.00029753411066077917
0.67,0.00029752504491427324
0.67,0.0002975159626720226
0.68,0.0002975068639350427
0.68,0.00029749774870435104
0.68,0.00029748861698096675
0.68,0.000297479468765911
0.68,0.0002974703040602066
0.68,0.00029746112286487843
0.68,0.00029745192518095307
0.68,0.00029744271100945886
0.68,0.0002974334803514262
0.68,0.00029742423320788737
0.69,0.0002974149695798761
0.69,0.0002974056894684283
0.69,0.0002973963928745816
0.69,0.00029738707979937574
0.69,0.0002973777502438518
0.69,0.0002973684042090531
0.69,0.0002973590416960247
0.69,0.00029734966270581343
0.69,0.00029734026723946807
0.7,0.00029733085529803915
0.7,0.00029732142688257906
0.7,0.0002973119819941421
0.7,0.00029730252063378434
0.7,0.0002972930428025638
0.7,0.0002972835485015401
0.7,0.000297274037731775
0.7,0.00029726451049433186
0.7,0.0002972549667902761
0.7,0.0002972454066206747
0.71,0.0002972358299865968
0.71,0.00029722623688911313
0.71,0.0002972166273292964
0.71,0.0002972070013082212
0.71,0.00029719735882696366
0.71,0.00029718769988660215
0.71,0.0002971780244882167
0.71,0.00029716833263288906
0.71,0.000297158624321703
0.72,0.00029714889955574414
0.72,0.0002971391583360998
0.72,0.00029712940066385917
0.72,0.0002971196265401134
0.72,0.00029710983596595536
0.72,0.0002971000289424798
0.72,0.00029709020547078336
0.72,0.00029708036555196437
0.72,0.00029707050918712316
0.72,0.00029706063637736186
0.73,0.0002970507471237843
0.73,0.00029704084142749635
0.73,0.0002970309192896057
0.73,0.00029702098071122165
0.73,0.0002970110256934556
0.73,0.0002970010542374206
0.73,0.00029699106634423173
0.73,0.0002969810620150058
0.73,0.0002969710412508614
0.74,0.000296961004052919
0.74,0.000296950950422301
0.74,0.0002969408803601315
0.74,0.00029693079386753653
0.74,0.0002969206909456439
0.74,0.0002969105715955833
0.74,0.0002969004358184863
0.74,0.00029689028361548614
0.74,0.00029688011498771804
0.74,0.00029686992993631915
0.75,0.0002968597284624281
0.75,0.0002968495105671857
0.75,0.00029683927625173456
0.75,0.0002968290255172189
0.75,0.000296818758364785
0.75,0.0002968084747955809
0.75,0.00029679817481075645
0.75,0.00029678785841146335
0.75,0.0002967775255988552
0.76,0.0002967671763740873
0.76,0.00029675681073831694
0.76,0.0002967464286927031
0.76,0.00029673603023840675
0.76,0.0002967256153765905
0.76,0.000296715184108419
0.76,0.0002967047364350586
0.76,0.00029669427235767755
0.76,0.00029668379187744584
0.76,0.00029667329499553544
0.77,0.00029666278171312
0.77,0.0002966522520313752
0.77,0.00029664170595147826
0.77,0.00029663114347460855
0.77,0.00029662056460194705
0.77,0.0002966099693346767
0.77,0.0002965993576739822
0.77,0.00029658872962105013
0.77,0.0002965780851770689
0.78,0.0002965674243432286
0.78,0.0002965567471207215
0.78,0.0002965460535107414
0.78,0.0002965353435144839
0.78,0.0002965246171331467
0.78,0.0002965138743679292
0.78,0.0002965031152200325
0.78,0.00029649233969065975
0.78,0.00029648154778101583
0.78,0.0002964707394923074
0.79,0.00029645991482574305
0.79,0.0002964490737825331
0.79,0.0002964382163638898
0.79,0.00029642734257102725
0.79,0.0002964164524051612
0.79,0.0002964055458675094
0.79,0.0002963946229592914
0.79,0.00029638368368172863
0.79,0.0002963727280360441
0.8,0.000296361756023463
0.8,0.0002963507676452121
0.8,0.0002963397629025201
0.8,0.0002963287417966175
0.8,0.0002963177043287367
0.8,0.00029630665050011176
0.8,0.00029629558031197883
0.8,0.0002962844937655756
0.8,0.0002962733908621418
0.8,0.00029626227160291896
0.81,0.00029625113598915026
0.81,0.000296239984022081
0.81,0.0002962288157029581
0.81,0.0002962176310330303
0.81,0.0002962064300135483
0.81,0.00029619521264576457
0.81,0.0002961839789309333
0.81,0.00029617272887031077
0.81,0.0002961614624651548
0.82,0.00029615017971672513
0.82,0.00029613888062628347
0.82,0.0002961275651950932
0.82,0.0002961162334244195
0.82,0.0002961048853155296
0.82,0.00029609352086969225
0.82,0.0002960821400881783
0.82,0.00029607074297226027
0.82,0.00029605932952321253
0.82,0.0002960478997423112
0.83,0.0002960364536308346
0.83,0.00029602499119006236
0.83,0.0002960135124212762
0.83,0.00029600201732575966
0.83,0.0002959905059047981
0.83,0.00029597897815967865
0.83,0.0002959674340916904
0.83,0.00029595587370212403
0.83,0.00029594429699227227
0.84,0.0002959327039634296
0.84,0.0002959210946168922
0.84,0.00029590946895395836
0.84,0.0002958978269759279
0.84,0.0002958861686841026
0.84,0.0002958744940797861
0.84,0.0002958628031642837
0.84,0.0002958510959389028
0.84,0.0002958393724049523
0.84,0.0002958276325637432
0.85,0.00029581587641658823
0.85,0.0002958041039648018
0.85,0.00029579231520970037
0.85,0.00029578051015260206
0.85,0.0002957686887948269
0.85,0.0002957568511376967
0.85,0.00029574499718253513
0.85,0.0002957331269306676
0.85,0.0002957212403834215
0.86,0.0002957093375421258
0.86,0.0002956974184081116
0.86,0.0002956854829827115
0.86,0.0002956735312672602
0.86,0.000295661563263094
0.86,0.00029564957897155124
0.86,0.0002956375783939719
0.86,0.0002956255615316978
0.86,0.00029561352838607265
0.86,0.000295601478958442
0.87,0.00029558941325015314
0.87,0.00029557733126255525
0.87,0.0002955652329969992
0.87,0.0002955531184548379
0.87,0.0002955409876374259
0.87,0.0002955288405461196
0.87,0.0002955166771822773
0.87,0.000295504497547259
0.87,0.00029549230164242665
0.88,0.00029548008946914394
0.88,0.0002954678610287763
0.88,0.00029545561632269126
0.88,0.00029544335535225787
0.88,0.0002954310781188471
0.88,0.0002954187846238317
0.88,0.00029540647486858636
0.88,0.0002953941488544876
0.88,0.00029538180658291347
0.88,0.0002953694480552442
0.89,0.00029535707327286157
0.89,0.00029534468223714943
0.89,0.0002953322749494931
0.89,0.0002953198514112802
0.89,0.0002953074116238996
0.89,0.0002952949555887424
0.89,0.0002952824833072014
0.89,0.0002952699947806712
0.89,0.0002952574900105482
0.9,0.00029524496899823073
0.9,0.0002952324317451187
0.9,0.0002952198782526141
0.9,0.0002952073085221205
0.9,0.0002951947225550436
0.9,0.00029518212035279057
0.9,0.00029516950191677053
0.9,0.0002951568672483945
0.9,0.0002951442163490752
0.9,0.00029513154922022726
0.91,0.0002951188658632671
0.91,0.00029510616627961275
0.91,0.0002950934504706845
0.91,0.000295080718437904
0.91,0.00029506797018269486
0.91,0.00029505520570648273
0.91,0.0002950424250106948
0.91,0.00029502962809676013
0.91,0.0002950168149661096
0.92,0.0002950039856201761
0.92,0.000294991140060394
0.92,0.00029497827828819966
0.92,0.00029496540030503137
0.92,0.00029495250611232893
0.92,0.0002949395957115342
0.92,0.00029492666910409086
0.92,0.0002949137262914442
0.92,0.0002949007672750414
0.92,0.0002948877920563317
0.93,0.00029487480063676574
0.93,0.0002948617930177963
0.93,0.00029484876920087775
0.93,0.00029483572918746645
0.93,0.00029482267297902047
0.93,0.0002948096005769997
0.93,0.0002947965119828658
0.93,0.00029478340719808234
0.93,0.00029477028622411475
0.94,0.00029475714906242997
0.94,0.00029474399571449716
0.94,0.00029473082618178693
0.94,0.0002947176404657719
0.94,0.0002947044385679264
0.94,0.00029469122048972677
0.94,0.0002946779862326509
0.94,0.00029466473579817855
0.94,0.0002946514691877915
0.94,0.00029463818640297303
0.95,0.0002946248874452084
0.95,0.0002946115723159847
0.95,0.00029459824101679075
0.95,0.00029458489354911726
0.95,0.00029457152991445664
0.95,0.0002945581501143032
0.95,0.000294544754150153
0.95,0.0002945313420235039
0.95,0.0002945179137358557
0.96,0.00029450446928870985
0.96,0.00029449100868356957
0.96,0.0002944775319219401
0.96,0.0002944640390053284
0.96,0.00029445052993524307
0.96,0.0002944370047131947
0.96,0.0002944234633406957
0.96,0.0002944099058192601
0.96,0.00029439633215040396
0.96,0.000294382742335645
0.97,0.0002943691363765027
0.97,0.00029435551427449863
0.97,0.00029434187603115576
0.97,0.0002943282216479992
0.97,0.00029431455112655574
0.97,0.0002943008644683539
0.97,0.0002942871616749241
0.97,0.0002942734427477986
0.97,0.0002942597076885113
0.98,0.0002942459564985981
0.98,0.00029423218917959653
0.98,0.000294218405733046
0.98,0.00029420460616048786
0.98,0.00029419079046346503
0.98,0.0002941769586435223
0.98,0.00029416311070220636
0.98,0.00029414924664106565
0.98,0.00029413536646165036
0.98,0.00029412147016551253
0.99,0.00029410755775420604
0.99,0.00029409362922928645
0.99,0.00029407968459231127
0.99,0.0002940657238448397
0.99,0.00029405174698843273
0.99,0.00029403775402465335
0.99,0.00029402374495506614
0.99,0.00029400971978123746
0.99,0.00029399567850473565
1.0,0.00029398162112713076
1.0,0.00029396754764999465
1.0,0.0002939534580749009
1.0,0.00029393935240342497
1.0,0.00029392523063714415
1.0,0.00029391109277763746
1.0,0.0002938969388264857
1.0,0.00029388276878527164
1.0,0.0002938685826555797
1.0,0.000293854380438996
1.01,0.00029384016213710866
1.01,0.0002938259277515075
1.01,0.00029381167728378423
1.01,0.0002937974107355322
1.01,0.00029378312810834673
1.01,0.00029376882940382483
1.01,0.0002937545146235653
1.01,0.00029374018376916874
1.01,0.00029372583684223765
1.02,0.0002937114738443763
1.02,0.00029369709477719053
1.02,0.0002936826996422883
1.02,0.0002936682884412792
1.02,0.00029365386117577463
1.02,0.00029363941784738777
1.02,0.0002936249584577337
1.02,0.0002936104830084291
1.02,0.0002935959915010927
1.02,0.0002935814839373448
1.03,0.00029356696031880764
1.03,0.0002935524206471052
1.03,0.0002935378649238631
1.03,0.0002935232931507092
1.03,0.0002935087053292726
1.03,0.00029349410146118466
1.03,0.0002934794815480782
1.03,0.0002934648455915879
1.03,0.00029345019359335056
1.04,0.00029343552555500434
1.04,0.00029342084147818934
1.04,0.0002934061413645476
1.04,0.00029339142521572276
1.04,0.00029337669303336033
1.04,0.0002933619448191076
1.04,0.00029334718057461376
1.04,0.0002933324003015296
1.04,0.00029331760400150785
1.04,0.000293302791676203
1.05,0.0002932879633272712
1.05,0.0002932731189563706
1.05,0.00029325825856516105
1.05,0.00029324338215530414
1.05,0.0002932284897284634
1.05,0.0002932135812863039
1.05,0.0002931986568304927
