epoch,loss
14.98,0.0985
14.98,0.0662
14.98,0.0917
14.99,0.0734
14.99,0.0711
14.99,0.0656
14.99,0.075
15.0,0.0658
15.0,0.0926
15.0,0.0325
15.01,0.0431
15.01,0.0191
15.01,0.0344
15.01,0.0941
15.02,0.0208
15.02,0.0403
15.02,0.0599
15.02,0.0513
15.03,0.0286
15.03,0.0487
15.03,0.0219
15.03,0.0955
15.04,0.0307
15.04,0.0452
15.04,0.1271
15.04,0.0305
15.05,0.0457
15.05,0.0633
15.05,0.07
15.06,0.0213
15.06,0.03
15.06,0.0456
15.06,0.0619
15.07,0.0395
15.07,0.0574
15.07,0.0497
15.07,0.0237
15.08,0.0497
15.08,0.0382
15.08,0.0781
15.08,0.0537
15.09,0.0281
15.09,0.0456
15.09,0.0413
15.09,0.074
15.1,0.0162
15.1,0.0312
15.1,0.0129
15.11,0.0595
15.11,0.0358
15.11,0.0349
15.11,0.0267
15.12,0.0136
15.12,0.0499
15.12,0.0741
15.12,0.0366
15.13,0.0578
15.13,0.0596
15.13,0.0322
15.13,0.0591
15.14,0.0672
15.14,0.0499
15.14,0.0519
15.14,0.041
15.15,0.0825
15.15,0.0585
15.15,0.0699
15.16,0.0868
15.16,0.0931
15.16,0.0748
15.16,0.0229
15.17,0.0393
15.17,0.0269
15.17,0.0773
15.17,0.0824
15.18,0.0347
15.18,0.032
15.18,0.0472
15.18,0.0552
15.19,0.0425
15.19,0.0384
15.19,0.0317
15.19,0.0585
15.2,0.0353
15.2,0.0528
15.2,0.0246
15.21,0.0436
15.21,0.0375
15.21,0.0729
15.21,0.05
15.22,0.0279
15.22,0.1186
15.22,0.0551
15.22,0.0463
15.23,0.0358
15.23,0.0507
15.23,0.0622
15.23,0.0371
15.24,0.0628
15.24,0.0311
15.24,0.0404
15.24,0.0511
15.25,0.0379
15.25,0.0618
15.25,0.049
15.26,0.1203
15.26,0.0798
15.26,0.0659
15.26,0.0517
15.27,0.0376
15.27,0.0411
15.27,0.06
15.27,0.0533
15.28,0.0281
15.28,0.028
15.28,0.0741
15.28,0.0279
15.29,0.0853
15.29,0.0744
15.29,0.0428
15.29,0.0476
15.3,0.0932
15.3,0.0316
15.3,0.0409
15.31,0.0475
15.31,0.0196
15.31,0.0832
15.31,0.0542
15.32,0.0398
15.32,0.0828
15.32,0.1203
15.32,0.0684
15.33,0.0706
15.33,0.0261
15.33,0.069
15.33,0.0381
15.34,0.0435
15.34,0.0734
15.34,0.0908
15.34,0.0418
15.35,0.0595
15.35,0.0196
15.35,0.0363
15.36,0.0746
15.36,0.0588
15.36,0.0531
15.36,0.0441
15.37,0.0476
15.37,0.0596
15.37,0.0293
15.37,0.055
15.38,0.0352
15.38,0.0808
15.38,0.0281
15.38,0.0443
15.39,0.067
15.39,0.0838
15.39,0.027
15.39,0.0395
15.4,0.0544
15.4,0.0205
15.4,0.018
15.41,0.0452
15.41,0.0684
15.41,0.0642
15.41,0.0871
15.42,0.062
15.42,0.05
15.42,0.0527
15.42,0.0316
15.43,0.0252
15.43,0.027
15.43,0.0405
15.43,0.0378
15.44,0.0333
15.44,0.1001
15.44,0.0123
15.44,0.0953
15.45,0.076
15.45,0.0475
15.45,0.0573
15.46,0.1698
15.46,0.029
15.46,0.0605
15.46,0.0312
15.47,0.04
15.47,0.0836
15.47,0.0489
15.47,0.1145
15.48,0.0686
15.48,0.0304
15.48,0.0418
15.48,0.0488
15.49,0.076
15.49,0.0432
15.49,0.0629
15.49,0.0588
15.5,0.0605
15.5,0.066
15.5,0.0432
15.51,0.0422
15.51,0.0638
15.51,0.0622
15.51,0.0314
15.52,0.0475
15.52,0.0305
15.52,0.0289
15.52,0.0836
15.53,0.0192
15.53,0.0381
15.53,0.0541
15.53,0.0329
15.54,0.0565
15.54,0.0487
15.54,0.0285
15.55,0.0746
15.55,0.079
15.55,0.0595
15.55,0.0634
15.56,0.0498
15.56,0.0335
15.56,0.0724
15.56,0.0168
15.57,0.0549
15.57,0.0588
15.57,0.0249
15.57,0.046
15.58,0.057
15.58,0.0832
15.58,0.0335
15.58,0.0697
15.59,0.0552
15.59,0.0493
15.59,0.0413
15.6,0.0657
15.6,0.1065
15.6,0.0878
15.6,0.0417
15.61,0.0252
15.61,0.0427
15.61,0.0692
15.61,0.0745
15.62,0.071
15.62,0.0511
15.62,0.1209
15.62,0.0163
15.63,0.0473
15.63,0.0632
15.63,0.0714
15.63,0.0619
15.64,0.0963
15.64,0.072
15.64,0.0991
15.65,0.0763
15.65,0.0508
15.65,0.0583
15.65,0.0917
15.66,0.0522
15.66,0.0336
15.66,0.0652
15.66,0.1053
15.67,0.0769
15.67,0.041
15.67,0.0464
15.67,0.0427
15.68,0.0253
15.68,0.1173
15.68,0.0419
15.68,0.0481
15.69,0.0779
15.69,0.0329
15.69,0.0918
15.7,0.0478
15.7,0.0436
15.7,0.0849
15.7,0.0317
15.71,0.0439
15.71,0.0171
15.71,0.0692
15.71,0.0221
15.72,0.0657
15.72,0.0416
15.72,0.0767
15.72,0.036
15.73,0.0269
15.73,0.0523
15.73,0.0733
15.73,0.0387
15.74,0.0972
15.74,0.0406
15.74,0.0586
15.75,0.035
15.75,0.0682
15.75,0.0638
15.75,0.0585
15.76,0.0847
15.76,0.0353
15.76,0.0707
15.76,0.0383
15.77,0.0341
15.77,0.0729
15.77,0.0377
15.77,0.0397
15.78,0.0085
15.78,0.0693
15.78,0.0377
15.78,0.0623
15.79,0.0423
15.79,0.0334
15.79,0.0681
15.8,0.0835
15.8,0.0379
15.8,0.1121
15.8,0.0488
15.81,0.0836
15.81,0.0754
15.81,0.0885
15.81,0.0598
15.82,0.0361
15.82,0.0327
15.82,0.0608
15.82,0.0424
15.83,0.0997
15.83,0.1022
15.83,0.1313
15.83,0.074
15.84,0.0443
15.84,0.0539
15.84,0.0669
15.85,0.101
15.85,0.0502
15.85,0.0715
15.85,0.0521
15.86,0.0863
15.86,0.0801
15.86,0.0612
15.86,0.067
15.87,0.0778
15.87,0.077
15.87,0.0791
15.87,0.0545
15.88,0.053
15.88,0.05
15.88,0.0487
15.88,0.0376
15.89,0.1085
15.89,0.055
15.89,0.0893
15.9,0.0567
15.9,0.0554
15.9,0.0464
15.9,0.0562
15.91,0.035
15.91,0.064
15.91,0.0454
15.91,0.1399
15.92,0.0131
15.92,0.0795
15.92,0.0318
15.92,0.0753
15.93,0.0715
15.93,0.0757
15.93,0.0426
15.93,0.0617
15.94,0.0674
15.94,0.0251
15.94,0.0932
15.95,0.0664
15.95,0.0606
15.95,0.0658
15.95,0.0814
15.96,0.0479
15.96,0.0636
15.96,0.079
15.96,0.056
15.97,0.0347
15.97,0.0619
15.97,0.0189
15.97,0.091
15.98,0.0235
15.98,0.0701
15.98,0.0354
15.98,0.0298
15.99,0.0707
15.99,0.065
15.99,0.0478
16.0,0.0626
16.0,0.0618
16.0,0.0466
16.0,0.0598
16.01,0.0369
16.01,0.0484
16.01,0.0351
16.01,0.0232
16.02,0.0321
16.02,0.0224
16.02,0.0344
16.02,0.0305
16.03,0.0383
16.03,0.045
16.03,0.0823
16.03,0.0249
16.04,0.0503
16.04,0.0528
16.04,0.0169
16.05,0.0351
16.05,0.0109
16.05,0.0448
16.05,0.0389
16.06,0.0384
16.06,0.0393
16.06,0.0221
16.06,0.0103
16.07,0.07
16.07,0.0282
16.07,0.0581
16.07,0.0165
16.08,0.0562
16.08,0.0184
16.08,0.0145
16.08,0.0313
16.09,0.0821
16.09,0.0452
16.09,0.0323
16.1,0.0397
16.1,0.0262
16.1,0.0282
16.1,0.061
16.11,0.0478
16.11,0.0152
16.11,0.0538
16.11,0.0525
16.12,0.0378
16.12,0.0191
16.12,0.0225
16.12,0.0409
16.13,0.0237
16.13,0.0434
16.13,0.0292
16.13,0.0593
16.14,0.0496
16.14,0.0113
16.14,0.0287
16.15,0.0304
16.15,0.0389
16.15,0.0635
16.15,0.066
16.16,0.0232
16.16,0.0275
16.16,0.0089
16.16,0.0601
16.17,0.047
16.17,0.0222
16.17,0.0148
16.17,0.1174
16.18,0.0121
16.18,0.0516
16.18,0.0406
16.18,0.0526
16.19,0.0433
16.19,0.0958
16.19,0.0445
16.2,0.0675
16.2,0.0255
16.2,0.055
16.2,0.0342
16.21,0.0231
16.21,0.0319
16.21,0.0241
16.21,0.0206
16.22,0.0219
16.22,0.0315
16.22,0.0701
16.22,0.0155
16.23,0.0213
16.23,0.026
16.23,0.0194
16.23,0.014
16.24,0.0394
16.24,0.0222
16.24,0.0347
16.25,0.0474
16.25,0.0421
16.25,0.0397
16.25,0.0417
16.26,0.0486
16.26,0.0485
16.26,0.0217
16.26,0.0408
16.27,0.0309
16.27,0.0153
16.27,0.0373
16.27,0.0386
16.28,0.0904
16.28,0.0392
16.28,0.0349
16.28,0.057
16.29,0.0425
16.29,0.0895
16.29,0.039
16.3,0.0443
16.3,0.0523
16.3,0.0413
16.3,0.0488
16.31,0.0292
16.31,0.0329
16.31,0.0289
16.31,0.0899
16.32,0.0529
16.32,0.0574
16.32,0.0504
16.32,0.0207
16.33,0.0697
16.33,0.0138
16.33,0.0373
16.33,0.0395
16.34,0.0614
16.34,0.0756
16.34,0.0534
16.35,0.0293
16.35,0.0447
16.35,0.0436
16.35,0.0167
16.36,0.0462
16.36,0.0347
16.36,0.0134
16.36,0.0648
16.37,0.0257
16.37,0.0579
16.37,0.0085
16.37,0.0311
16.38,0.0225
16.38,0.0685
16.38,0.0582
16.38,0.0626
16.39,0.0454
16.39,0.0742
16.39,0.0229
16.4,0.0919
16.4,0.0235
16.4,0.0233
16.4,0.035
16.41,0.0418
16.41,0.0374
16.41,0.018
16.41,0.0246
16.42,0.036
16.42,0.0619
16.42,0.037
16.42,0.0646
16.43,0.0651
16.43,0.019
16.43,0.0381
16.43,0.0142
16.44,0.0353
16.44,0.0341
16.44,0.0732
16.45,0.0167
16.45,0.0435
16.45,0.0089
16.45,0.0299
16.46,0.0549
16.46,0.0558
16.46,0.0534
16.46,0.0426
16.47,0.0364
16.47,0.0527
16.47,0.023
16.47,0.0177
16.48,0.0454
16.48,0.0385
16.48,0.065
16.48,0.0368
16.49,0.0362
16.49,0.0613
16.49,0.0892
16.5,0.0601
16.5,0.04
16.5,0.0294
16.5,0.0324
16.51,0.0601
16.51,0.0218
16.51,0.0164
16.51,0.0713
16.52,0.0194
16.52,0.0384
16.52,0.0393
16.52,0.0455
16.53,0.0393
16.53,0.0327
16.53,0.0704
16.54,0.0637
16.54,0.0414
16.54,0.0289
16.54,0.0765
16.55,0.1353
16.55,0.0885
16.55,0.0686
16.55,0.0483
16.56,0.0556
16.56,0.0365
16.56,0.0564
16.56,0.0845
16.57,0.1017
16.57,0.0443
16.57,0.0533
16.57,0.0398
16.58,0.0703
16.58,0.055
16.58,0.0682
16.59,0.0248
16.59,0.0347
16.59,0.0797
16.59,0.0547
16.6,0.0724
16.6,0.0414
16.6,0.0716
16.6,0.047
16.61,0.0344
16.61,0.0323
16.61,0.0543
16.61,0.0613
16.62,0.0518
16.62,0.0799
16.62,0.0429
16.62,0.055
16.63,0.0659
16.63,0.0834
16.63,0.0191
16.64,0.1219
16.64,0.0433
16.64,0.0493
16.64,0.0218
16.65,0.0581
16.65,0.0339
16.65,0.0856
16.65,0.0392
16.66,0.0637
16.66,0.0244
16.66,0.0614
16.66,0.0225
16.67,0.0259
16.67,0.0492
16.67,0.0654
16.67,0.0171
16.68,0.1018
16.68,0.0761
16.68,0.0527
16.69,0.0225
16.69,0.0332
16.69,0.0337
16.69,0.044
16.7,0.0496
16.7,0.0233
16.7,0.0476
16.7,0.031
16.71,0.0425
16.71,0.1189
16.71,0.0431
16.71,0.0411
16.72,0.0311
16.72,0.0457
16.72,0.0451
16.72,0.0548
16.73,0.0466
16.73,0.0414
16.73,0.0147
16.74,0.0465
16.74,0.0487
16.74,0.0897
16.74,0.0491
16.75,0.0364
16.75,0.0381
16.75,0.1034
16.75,0.0893
16.76,0.0825
16.76,0.0508
16.76,0.1286
16.76,0.0465
16.77,0.0232
16.77,0.0301
16.77,0.0441
16.77,0.084
16.78,0.0627
16.78,0.0518
16.78,0.024
16.79,0.0318
16.79,0.0487
16.79,0.021
16.79,0.1576
16.8,0.0576
16.8,0.029
16.8,0.041
16.8,0.0382
16.81,0.0333
16.81,0.05
16.81,0.0322
16.81,0.0512
16.82,0.0781
16.82,0.037
16.82,0.0162
16.82,0.024
16.83,0.0397
16.83,0.0581
16.83,0.049
16.84,0.0844
16.84,0.037
16.84,0.0944
16.84,0.0453
16.85,0.0704
16.85,0.0253
16.85,0.0745
16.85,0.0429
16.86,0.0451
16.86,0.0436
16.86,0.0202
16.86,0.0381
16.87,0.0247
16.87,0.0487
16.87,0.0701
16.87,0.0263
16.88,0.0383
16.88,0.0265
16.88,0.0514
16.89,0.0645
16.89,0.0864
16.89,0.0906
16.89,0.0231
16.9,0.0101
16.9,0.0187
16.9,0.0793
16.9,0.0773
16.91,0.0538
16.91,0.0618
16.91,0.1077
16.91,0.1004
16.92,0.0206
16.92,0.0316
16.92,0.0489
16.92,0.0121
16.93,0.0545
16.93,0.0304
16.93,0.0267
16.94,0.0428
16.94,0.0232
16.94,0.0552
16.94,0.0485
16.95,0.0456
16.95,0.0175
16.95,0.0681
16.95,0.036
16.96,0.0383
16.96,0.0842
16.96,0.0693
16.96,0.0718
16.97,0.0471
16.97,0.0369
16.97,0.1008
16.97,0.0576
16.98,0.0805
16.98,0.0487
16.98,0.0701
16.99,0.0315
16.99,0.0392
16.99,0.0585
16.99,0.0725
17.0,0.0306
17.0,0.0426
17.0,0.0495
17.0,0.031
17.01,0.0247
17.01,0.018
17.01,0.0586
17.01,0.0367
17.02,0.0134
17.02,0.0215
17.02,0.0449
17.02,0.042
17.03,0.0236
17.03,0.0109
17.03,0.0134
17.04,0.0281
17.04,0.0432
17.04,0.0318
17.04,0.0176
17.05,0.0155
17.05,0.0629
17.05,0.0274
17.05,0.0353
17.06,0.0142
17.06,0.0229
17.06,0.0083
17.06,0.0268
17.07,0.0451
17.07,0.0463
17.07,0.0229
17.07,0.0428
17.08,0.0126
17.08,0.0238
17.08,0.0244
17.09,0.0522
17.09,0.0832
17.09,0.0442
17.09,0.0662
17.1,0.0325
17.1,0.0063
17.1,0.0268
17.1,0.0211
17.11,0.0339
17.11,0.0561
17.11,0.0268
17.11,0.0442
17.12,0.0031
17.12,0.0569
17.12,0.0229
17.12,0.0623
17.13,0.0343
17.13,0.0422
17.13,0.0261
17.14,0.0294
17.14,0.0174
17.14,0.0458
17.14,0.0309
17.15,0.08
17.15,0.0164
17.15,0.021
17.15,0.0174
17.16,0.0384
17.16,0.0461
17.16,0.0314
17.16,0.0455
17.17,0.014
17.17,0.025
17.17,0.048
17.17,0.0433
17.18,0.0271
17.18,0.0277
17.18,0.0104
17.19,0.0489
17.19,0.0419
17.19,0.0382
17.19,0.0683
17.2,0.0423
17.2,0.0385
17.2,0.044
17.2,0.0429
17.21,0.0332
17.21,0.0465
17.21,0.0355
17.21,0.0385
17.22,0.0137
17.22,0.0426
17.22,0.0321
17.22,0.0385
17.23,0.0171
17.23,0.0247
17.23,0.0175
17.24,0.006
17.24,0.0244
17.24,0.0253
17.24,0.0401
17.25,0.0062
17.25,0.0423
17.25,0.0411
17.25,0.0163
17.26,0.0264
17.26,0.0443
17.26,0.0377
17.26,0.0206
17.27,0.0478
17.27,0.034
17.27,0.0189
17.27,0.0961
17.28,0.0448
17.28,0.0747
17.28,0.048
17.29,0.0218
17.29,0.0143
17.29,0.041
17.29,0.0238
17.3,0.0097
17.3,0.0127
17.3,0.0232
17.3,0.0295
17.31,0.0557
17.31,0.0295
17.31,0.0502
17.31,0.0469
17.32,0.0309
17.32,0.0212
17.32,0.0463
17.32,0.0327
17.33,0.0354
17.33,0.0688
17.33,0.0399
17.34,0.0185
17.34,0.0652
17.34,0.0151
17.34,0.0235
17.35,0.014
17.35,0.0277
17.35,0.0374
17.35,0.0359
17.36,0.0378
17.36,0.0729
17.36,0.0531
17.36,0.0508
17.37,0.0411
17.37,0.0275
17.37,0.0168
17.37,0.04
17.38,0.0198
17.38,0.0805
17.38,0.0354
17.39,0.0528
17.39,0.0449
17.39,0.0673
17.39,0.0241
17.4,0.0242
17.4,0.0446
17.4,0.0212
17.4,0.0237
17.41,0.0454
17.41,0.039
17.41,0.0338
17.41,0.0272
17.42,0.0342
17.42,0.0577
17.42,0.028
17.42,0.0178
17.43,0.055
17.43,0.0125
17.43,0.023
17.44,0.0574
17.44,0.0221
17.44,0.0445
17.44,0.0302
17.45,0.0268
17.45,0.0073
17.45,0.0361
17.45,0.0149
17.46,0.0593
17.46,0.0168
17.46,0.0363
17.46,0.0461
17.47,0.015
17.47,0.0782
17.47,0.0322
17.47,0.0084
17.48,0.028
17.48,0.0336
17.48,0.0221
17.49,0.0262
17.49,0.0092
17.49,0.0352
17.49,0.052
17.5,0.1777
17.5,0.043
17.5,0.0387
17.5,0.0437
17.51,0.0101
17.51,0.0431
17.51,0.0648
17.51,0.0352
17.52,0.0691
17.52,0.0121
17.52,0.0512
17.53,0.0298
17.53,0.0464
17.53,0.0345
17.53,0.0074
17.54,0.0401
17.54,0.0217
17.54,0.0369
17.54,0.0323
17.55,0.049
17.55,0.0324
17.55,0.0254
17.55,0.0702
17.56,0.0269
17.56,0.0225
17.56,0.0133
17.56,0.0307
17.57,0.0895
17.57,0.0336
17.57,0.0236
17.58,0.023
17.58,0.0662
17.58,0.0094
17.58,0.0614
17.59,0.0391
17.59,0.0218
17.59,0.045
17.59,0.0167
17.6,0.0621
17.6,0.029
17.6,0.0773
17.6,0.0692
17.61,0.0201
17.61,0.0618
17.61,0.0625
17.61,0.0195
17.62,0.0249
17.62,0.0334
17.62,0.0396
17.63,0.0299
17.63,0.0441
17.63,0.0245
17.63,0.0146
17.64,0.0357
17.64,0.0124
17.64,0.0328
17.64,0.0202
17.65,0.0602
17.65,0.0342
17.65,0.0357
17.65,0.0371
17.66,0.0499
17.66,0.0179
17.66,0.0494
17.66,0.0462
17.67,0.0195
17.67,0.0186
17.67,0.0174
17.68,0.0194
17.68,0.0284
17.68,0.0112
17.68,0.0618
17.69,0.0286
17.69,0.0816
17.69,0.0369
17.69,0.0358
17.7,0.049
17.7,0.0164
17.7,0.023
17.7,0.0668
17.71,0.0598
17.71,0.0256
17.71,0.0297
17.71,0.0593
17.72,0.0619
17.72,0.0883
17.72,0.0144
17.73,0.0308
17.73,0.104
17.73,0.0314
17.73,0.043
17.74,0.0072
17.74,0.0725
17.74,0.0636
17.74,0.0185
17.75,0.0207
17.75,0.0467
17.75,0.0351
17.75,0.0206
17.76,0.0577
17.76,0.0332
17.76,0.0091
17.76,0.0567
17.77,0.0608
17.77,0.0611
17.77,0.0438
17.78,0.0221
17.78,0.0084
17.78,0.0246
17.78,0.0422
17.79,0.0222
17.79,0.0375
17.79,0.0489
17.79,0.032
17.8,0.0236
17.8,0.0349
17.8,0.0388
17.8,0.115
17.81,0.0408
17.81,0.0377
17.81,0.0518
17.81,0.0099
17.82,0.0664
17.82,0.0788
17.82,0.0406
17.83,0.1038
17.83,0.0576
17.83,0.0322
17.83,0.0355
17.84,0.0282
17.84,0.0794
17.84,0.0312
17.84,0.0822
17.85,0.035
17.85,0.0178
17.85,0.0391
17.85,0.0279
17.86,0.0403
17.86,0.0417
17.86,0.0655
17.86,0.0349
17.87,0.0189
17.87,0.0447
17.87,0.045
17.88,0.0801
17.88,0.0675
17.88,0.027
17.88,0.0265
17.89,0.0336
17.89,0.0612
17.89,0.0389
17.89,0.0189
17.9,0.0321
17.9,0.056
17.9,0.1005
17.9,0.0579
17.91,0.0274
17.91,0.0331
17.91,0.0277
17.91,0.0882
17.92,0.0433
17.92,0.0384
17.92,0.0824
17.93,0.0454
17.93,0.0289
17.93,0.034
17.93,0.0427
17.94,0.0309
17.94,0.0205
17.94,0.041
17.94,0.0388
17.95,0.0268
17.95,0.0555
17.95,0.0609
17.95,0.0545
17.96,0.0354
17.96,0.0267
17.96,0.0602
17.96,0.129
17.97,0.0512
17.97,0.0359
17.97,0.0449
17.98,0.0246
17.98,0.0316
17.98,0.0258
17.98,0.0543
17.99,0.0333
17.99,0.0916
17.99,0.0148
17.99,0.0558
18.0,0.0202
18.0,0.0658
18.0,0.016
18.0,0.0228
18.01,0.0211
18.01,0.0129
18.01,0.0245
18.01,0.0299
18.02,0.0313
18.02,0.0292
18.02,0.0425
18.03,0.0228
18.03,0.0216
18.03,0.0168
18.03,0.0221
18.04,0.0093
18.04,0.0314
18.04,0.0053
18.04,0.0104
18.05,0.0148
18.05,0.0373
18.05,0.0143
18.05,0.031
18.06,0.0192
18.06,0.0387
18.06,0.0171
18.06,0.0133
18.07,0.0207
18.07,0.0338
18.07,0.0176
18.08,0.0497
18.08,0.0296
18.08,0.0295
18.08,0.0108
18.09,0.0056
18.09,0.0387
18.09,0.1023
18.09,0.0428
18.1,0.0415
18.1,0.0177
18.1,0.033
18.1,0.0164
18.11,0.0059
18.11,0.0379
18.11,0.022
18.11,0.0163
18.12,0.0209
18.12,0.027
18.12,0.0421
18.13,0.0108
18.13,0.0193
18.13,0.02
18.13,0.0308
18.14,0.0189
18.14,0.0447
18.14,0.0116
18.14,0.0294
18.15,0.029
18.15,0.0618
18.15,0.0198
18.15,0.0132
18.16,0.0355
18.16,0.0451
18.16,0.0808
18.16,0.0351
18.17,0.042
18.17,0.015
18.17,0.0324
18.18,0.0436
18.18,0.0211
18.18,0.0226
18.18,0.0247
18.19,0.0082
18.19,0.0348
18.19,0.0198
18.19,0.0548
18.2,0.0454
18.2,0.0258
18.2,0.0342
18.2,0.0494
18.21,0.0312
18.21,0.0539
18.21,0.0099
18.21,0.0296
18.22,0.0222
18.22,0.0453
18.22,0.0299
18.23,0.0315
18.23,0.0219
18.23,0.0456
18.23,0.0155
18.24,0.0254
18.24,0.0145
18.24,0.0233
18.24,0.0295
18.25,0.0276
18.25,0.0462
18.25,0.0488
18.25,0.0209
18.26,0.0155
18.26,0.0245
18.26,0.0075
18.26,0.0383
18.27,0.0177
18.27,0.0109
18.27,0.0422
18.28,0.0251
18.28,0.0167
18.28,0.0087
18.28,0.0314
18.29,0.0088
18.29,0.0382
18.29,0.035
18.29,0.0337
18.3,0.0189
18.3,0.0235
18.3,0.0353
18.3,0.0166
18.31,0.0719
18.31,0.01
18.31,0.0242
18.31,0.0184
18.32,0.0341
18.32,0.0309
18.32,0.0221
18.33,0.0221
18.33,0.0356
18.33,0.0242
18.33,0.0395
18.34,0.0337
18.34,0.0244
18.34,0.0157
18.34,0.012
18.35,0.0059
18.35,0.0162
18.35,0.0077
18.35,0.006
18.36,0.0669
18.36,0.0096
18.36,0.0446
18.36,0.008
18.37,0.0493
18.37,0.0158
18.37,0.0208
18.38,0.063
18.38,0.0183
18.38,0.0541
18.38,0.0706
18.39,0.0556
18.39,0.0226
18.39,0.0057
18.39,0.0481
18.4,0.0213
18.4,0.0189
18.4,0.0372
18.4,0.0282
18.41,0.0257
18.41,0.0305
18.41,0.0194
18.41,0.014
18.42,0.0209
18.42,0.0301
18.42,0.0134
18.43,0.0138
18.43,0.0336
18.43,0.0345
18.43,0.0152
18.44,0.0136
18.44,0.0227
18.44,0.0182
18.44,0.0408
18.45,0.0135
18.45,0.0604
18.45,0.014
18.45,0.0244
18.46,0.0418
18.46,0.0476
18.46,0.0591
18.46,0.0288
18.47,0.0206
18.47,0.031
18.47,0.0166
18.48,0.022
18.48,0.0134
18.48,0.0115
18.48,0.0182
18.49,0.0301
18.49,0.0191
18.49,0.0161
18.49,0.0604
18.5,0.0389
18.5,0.0307
18.5,0.032
18.5,0.0245
18.51,0.1032
18.51,0.0238
18.51,0.036
18.52,0.0223
18.52,0.0287
18.52,0.0297
18.52,0.0212
18.53,0.0504
18.53,0.0255
18.53,0.0133
18.53,0.1328
18.54,0.0585
18.54,0.0159
18.54,0.0449
18.54,0.0405
18.55,0.0505
18.55,0.034
18.55,0.0254
18.55,0.06
18.56,0.0416
18.56,0.0141
18.56,0.091
18.57,0.0191
18.57,0.0181
18.57,0.0379
18.57,0.022
18.58,0.0398
18.58,0.0177
18.58,0.0142
18.58,0.0497
18.59,0.0456
18.59,0.0391
18.59,0.0276
18.59,0.0217
18.6,0.0167
18.6,0.017
18.6,0.0179
18.6,0.0394
18.61,0.013
18.61,0.0385
18.61,0.0134
18.62,0.073
18.62,0.013
18.62,0.0215
18.62,0.0463
18.63,0.0313
18.63,0.0317
18.63,0.0168
18.63,0.0407
18.64,0.0411
18.64,0.0274
18.64,0.0237
18.64,0.0269
18.65,0.0176
18.65,0.0238
18.65,0.0583
18.65,0.0402
18.66,0.0399
18.66,0.0206
18.66,0.0194
18.67,0.0925
18.67,0.0405
18.67,0.011
18.67,0.0071
18.68,0.0212
18.68,0.0397
18.68,0.0329
18.68,0.0368
18.69,0.0235
18.69,0.0273
18.69,0.0125
18.69,0.021
18.7,0.0277
18.7,0.0244
18.7,0.0148
18.7,0.0416
18.71,0.0097
18.71,0.0195
18.71,0.0406
18.72,0.0242
18.72,0.0258
18.72,0.0228
18.72,0.0145
18.73,0.0314
18.73,0.0267
18.73,0.0814
18.73,0.0364
18.74,0.0323
18.74,0.0302
18.74,0.0216
18.74,0.0348
18.75,0.0144
18.75,0.0283
18.75,0.0314
18.75,0.0248
18.76,0.012
18.76,0.0378
18.76,0.0201
18.77,0.0456
18.77,0.0434
18.77,0.0309
18.77,0.0304
18.78,0.0148
18.78,0.0506
18.78,0.1182
18.78,0.0525
18.79,0.0421
18.79,0.0388
18.79,0.0479
18.79,0.0749
18.8,0.0217
18.8,0.0321
18.8,0.0151
18.8,0.043
18.81,0.0603
18.81,0.0411
18.81,0.0234
18.82,0.0977
18.82,0.0694
18.82,0.0435
18.82,0.0699
18.83,0.0525
18.83,0.051
18.83,0.0096
18.83,0.0234
18.84,0.0433
18.84,0.0168
18.84,0.017
18.84,0.0623
18.85,0.0464
18.85,0.008
18.85,0.0253
18.85,0.0434
18.86,0.0334
18.86,0.0426
18.86,0.0344
18.87,0.042
18.87,0.0784
18.87,0.0353
18.87,0.0434
18.88,0.0199
18.88,0.0413
18.88,0.0513
18.88,0.0609
18.89,0.0175
18.89,0.0294
18.89,0.0265
18.89,0.0578
18.9,0.0157
18.9,0.0186
18.9,0.0479
18.9,0.0865
18.91,0.0582
18.91,0.0318
18.91,0.0202
18.92,0.0418
18.92,0.0219
18.92,0.0429
18.92,0.0141
18.93,0.0356
18.93,0.0203
18.93,0.0382
18.93,0.0344
18.94,0.0573
18.94,0.0395
18.94,0.0717
18.94,0.0593
18.95,0.0362
18.95,0.0354
18.95,0.1
18.95,0.0449
18.96,0.0498
18.96,0.0506
18.96,0.0334
18.97,0.0365
18.97,0.0093
18.97,0.0302
18.97,0.0227
18.98,0.045
18.98,0.0266
18.98,0.0286
18.98,0.021
18.99,0.0178
18.99,0.0327
18.99,0.0251
18.99,0.0211
19.0,0.0184
19.0,0.075
19.0,0.0202
19.0,0.0121
19.01,0.0178
19.01,0.0329
19.01,0.0088
19.02,0.0211
19.02,0.0247
19.02,0.0211
19.02,0.0292
19.03,0.0193
19.03,0.0392
19.03,0.0483
19.03,0.0041
19.04,0.0091
19.04,0.0114
19.04,0.0139
19.04,0.0168
19.05,0.0508
19.05,0.0264
19.05,0.0444
19.05,0.0459
19.06,0.0058
19.06,0.04
19.06,0.0224
19.07,0.015
19.07,0.016
19.07,0.0305
19.07,0.0047
19.08,0.0309
19.08,0.0157
19.08,0.0233
19.08,0.0183
19.09,0.0318
19.09,0.0354
19.09,0.0445
19.09,0.0148
19.1,0.0277
19.1,0.0168
19.1,0.0231
19.1,0.0296
19.11,0.0196
19.11,0.0153
19.11,0.0276
19.12,0.0241
