epoch,loss
1.65,0.2615
1.65,0.1827
1.66,0.1467
1.66,0.3008
1.66,0.2189
1.66,0.1623
1.66,0.1555
1.66,0.1871
1.66,0.1868
1.66,0.2507
1.66,0.2067
1.67,0.1372
1.67,0.1941
1.67,0.1801
1.67,0.2025
1.67,0.2917
1.67,0.1686
1.67,0.1402
1.67,0.214
1.67,0.3324
1.67,0.2426
1.68,0.1538
1.68,0.1813
1.68,0.2776
1.68,0.2002
1.68,0.2594
1.68,0.2806
1.68,0.1531
1.68,0.2499
1.68,0.1807
1.69,0.1234
1.69,0.2829
1.69,0.1688
1.69,0.1749
1.69,0.1715
1.69,0.1587
1.69,0.1787
1.69,0.3007
1.69,0.3034
1.69,0.1391
1.7,0.3151
1.7,0.129
1.7,0.2444
1.7,0.2321
1.7,0.2593
1.7,0.1242
1.7,0.3116
1.7,0.2171
1.7,0.107
1.71,0.1776
1.71,0.1915
1.71,0.1964
1.71,0.1396
1.71,0.2244
1.71,0.1421
1.71,0.2458
1.71,0.2202
1.71,0.2153
1.71,0.1342
1.72,0.1734
1.72,0.0975
1.72,0.1158
1.72,0.3064
1.72,0.2404
1.72,0.2686
1.72,0.1263
1.72,0.3057
1.72,0.1367
1.73,0.3098
1.73,0.2111
1.73,0.2376
1.73,0.2419
1.73,0.201
1.73,0.1695
1.73,0.1985
1.73,0.2115
1.73,0.314
1.73,0.2309
1.74,0.2448
1.74,0.1648
1.74,0.2178
1.74,0.2573
1.74,0.2333
1.74,0.1677
1.74,0.1678
1.74,0.2081
1.74,0.2133
1.75,0.2199
1.75,0.1695
1.75,0.1847
1.75,0.1075
1.75,0.2695
1.75,0.2594
1.75,0.1517
1.75,0.1372
1.75,0.1814
1.75,0.1517
1.76,0.2147
1.76,0.1653
1.76,0.3222
1.76,0.1718
1.76,0.1995
1.76,0.2126
1.76,0.2152
1.76,0.23
1.76,0.1303
1.77,0.3217
1.77,0.2534
1.77,0.1513
1.77,0.2306
1.77,0.3011
1.77,0.1851
1.77,0.2217
1.77,0.1732
1.77,0.2053
1.77,0.2033
1.78,0.2014
1.78,0.1338
1.78,0.1437
1.78,0.2388
1.78,0.1485
1.78,0.1833
1.78,0.1629
1.78,0.2775
1.78,0.0937
1.79,0.1668
1.79,0.1514
1.79,0.1611
1.79,0.2136
1.79,0.267
1.79,0.1429
1.79,0.25
1.79,0.1886
1.79,0.1342
1.79,0.3287
1.8,0.1557
1.8,0.1948
1.8,0.1914
1.8,0.3202
1.8,0.1479
1.8,0.174
1.8,0.1924
1.8,0.2155
1.8,0.2171
1.81,0.2167
1.81,0.2178
1.81,0.1474
1.81,0.2562
1.81,0.2279
1.81,0.2092
1.81,0.3022
1.81,0.1711
1.81,0.1972
1.81,0.2725
1.82,0.2121
1.82,0.1718
1.82,0.1827
1.82,0.1921
1.82,0.1512
1.82,0.1669
1.82,0.1401
1.82,0.1901
1.82,0.2023
1.83,0.2449
1.83,0.2139
1.83,0.2096
1.83,0.1965
1.83,0.1933
1.83,0.258
1.83,0.1849
1.83,0.0716
1.83,0.1195
1.83,0.1096
1.84,0.235
1.84,0.1815
1.84,0.1134
1.84,0.1706
1.84,0.3742
1.84,0.2359
1.84,0.1361
1.84,0.2505
1.84,0.1597
1.85,0.1746
1.85,0.2331
1.85,0.3119
1.85,0.2104
1.85,0.2709
1.85,0.1665
1.85,0.1993
1.85,0.1113
1.85,0.0879
1.85,0.1208
1.86,0.2168
1.86,0.2261
1.86,0.2066
1.86,0.31
1.86,0.1693
1.86,0.1477
1.86,0.1443
1.86,0.146
1.86,0.0996
1.87,0.2813
1.87,0.2556
1.87,0.1258
1.87,0.1768
1.87,0.32
1.87,0.1368
1.87,0.2051
1.87,0.1935
1.87,0.1202
1.87,0.1947
1.88,0.1645
1.88,0.2991
1.88,0.1651
1.88,0.1663
1.88,0.1478
1.88,0.2131
1.88,0.1674
1.88,0.1547
1.88,0.2803
1.89,0.1917
1.89,0.1855
1.89,0.1745
1.89,0.221
1.89,0.3365
1.89,0.2677
1.89,0.1213
1.89,0.1504
1.89,0.148
1.89,0.1736
1.9,0.1508
1.9,0.1925
1.9,0.1436
1.9,0.1757
1.9,0.3631
1.9,0.1678
1.9,0.1449
1.9,0.1514
1.9,0.1325
1.91,0.2147
1.91,0.1382
1.91,0.1739
1.91,0.231
1.91,0.2458
1.91,0.157
1.91,0.2185
1.91,0.3038
1.91,0.1654
1.91,0.251
1.92,0.0471
1.92,0.1535
1.92,0.3373
1.92,0.201
1.92,0.1408
1.92,0.1592
1.92,0.2206
1.92,0.149
1.92,0.3339
1.93,0.1789
1.93,0.3156
1.93,0.2017
1.93,0.1583
1.93,0.1611
1.93,0.1478
1.93,0.2302
1.93,0.1344
1.93,0.076
1.93,0.2238
1.94,0.1869
1.94,0.1372
1.94,0.2639
1.94,0.0812
1.94,0.4535
1.94,0.1972
1.94,0.1539
1.94,0.1557
1.94,0.2174
1.95,0.1445
1.95,0.1549
1.95,0.3028
1.95,0.4254
1.95,0.2348
1.95,0.2677
1.95,0.181
1.95,0.2537
1.95,0.1469
1.95,0.2777
1.96,0.0916
1.96,0.2266
1.96,0.2176
1.96,0.1471
1.96,0.1259
1.96,0.2551
1.96,0.1593
1.96,0.1639
1.96,0.1281
1.97,0.2575
1.97,0.1552
1.97,0.1406
1.97,0.1034
1.97,0.2141
1.97,0.1249
1.97,0.2059
1.97,0.1198
1.97,0.2251
1.97,0.1414
1.98,0.134
1.98,0.18
1.98,0.1304
1.98,0.1242
1.98,0.1307
1.98,0.1912
1.98,0.2157
1.98,0.2289
1.98,0.2098
1.99,0.1864
1.99,0.1792
1.99,0.2812
1.99,0.2841
1.99,0.1481
1.99,0.3356
1.99,0.1935
1.99,0.0735
1.99,0.2835
1.99,0.2845
2,0.2105
2,0.2448
2,0.184
2,0.171
2,0.1047
2,0.1857
2,0.2263
2,0.1418
2,0.0935
2.01,0.1039
2.01,0.0779
2.01,0.134
2.01,0.145
2.01,0.1598
2.01,0.1518
2.01,0.1069
2.01,0.1232
2.01,0.1433
2.01,0.1106
2.02,0.1772
2.02,0.1664
2.02,0.1397
2.02,0.1445
2.02,0.1741
2.02,0.1539
2.02,0.173
2.02,0.1693
2.02,0.1061
2.03,0.1051
2.03,0.0653
2.03,0.0914
2.03,0.1398
2.03,0.131
2.03,0.0614
2.03,0.1611
2.03,0.11
2.03,0.1467
2.03,0.1182
2.04,0.1946
2.04,0.1241
2.04,0.1086
2.04,0.1632
2.04,0.2103
2.04,0.1314
2.04,0.1718
2.04,0.0672
2.04,0.1179
2.05,0.0919
2.05,0.134
2.05,0.1582
2.05,0.1105
2.05,0.193
2.05,0.1051
2.05,0.1104
2.05,0.0976
2.05,0.0966
2.05,0.1328
2.06,0.2022
2.06,0.1647
2.06,0.1127
2.06,0.1276
2.06,0.1198
2.06,0.1622
2.06,0.1045
2.06,0.0762
2.06,0.1916
2.07,0.1398
2.07,0.2173
2.07,0.1541
2.07,0.052
2.07,0.1271
2.07,0.1765
2.07,0.0581
2.07,0.2019
2.07,0.1814
2.07,0.1421
2.08,0.0728
2.08,0.0801
2.08,0.0862
2.08,0.1032
2.08,0.1684
2.08,0.0755
2.08,0.0616
2.08,0.2387
2.08,0.1201
2.09,0.1057
2.09,0.0963
2.09,0.0877
2.09,0.1283
2.09,0.1301
2.09,0.1
2.09,0.2131
2.09,0.0712
2.09,0.1678
2.09,0.1638
2.1,0.0657
2.1,0.0765
2.1,0.0877
2.1,0.0881
2.1,0.1481
2.1,0.1453
2.1,0.1518
2.1,0.0747
2.1,0.0978
2.11,0.0717
2.11,0.1109
2.11,0.0834
2.11,0.1897
2.11,0.1755
2.11,0.1015
2.11,0.0977
2.11,0.1512
2.11,0.1085
2.11,0.1523
2.12,0.1387
2.12,0.1596
2.12,0.0886
2.12,0.125
2.12,0.0814
2.12,0.1121
2.12,0.1429
2.12,0.1744
2.12,0.1105
2.13,0.1396
2.13,0.0887
2.13,0.0872
2.13,0.1732
2.13,0.1565
2.13,0.1285
2.13,0.1739
2.13,0.1077
2.13,0.1181
2.13,0.1118
2.14,0.113
2.14,0.0732
2.14,0.1475
2.14,0.1004
2.14,0.1099
2.14,0.1397
2.14,0.0824
2.14,0.2009
2.14,0.1478
2.15,0.0722
2.15,0.1386
2.15,0.1822
2.15,0.2371
2.15,0.1982
2.15,0.1338
2.15,0.1469
2.15,0.0978
2.15,0.1272
2.15,0.2042
2.16,0.1697
2.16,0.0966
2.16,0.1055
2.16,0.1385
2.16,0.1211
2.16,0.1729
2.16,0.0967
2.16,0.1196
2.16,0.0821
2.17,0.0913
2.17,0.1696
2.17,0.0923
2.17,0.1502
2.17,0.1641
2.17,0.1368
2.17,0.0997
2.17,0.1681
2.17,0.1181
2.17,0.1489
2.18,0.0835
2.18,0.1239
2.18,0.0627
2.18,0.1372
2.18,0.2029
2.18,0.094
2.18,0.1427
2.18,0.1788
2.18,0.0536
2.19,0.1229
2.19,0.1317
2.19,0.0967
2.19,0.1429
2.19,0.1076
2.19,0.1246
2.19,0.1182
2.19,0.1508
2.19,0.1479
2.19,0.0872
2.2,0.1443
2.2,0.1205
2.2,0.1246
2.2,0.1419
2.2,0.0562
2.2,0.0778
2.2,0.0724
2.2,0.1378
2.2,0.1219
2.21,0.0699
2.21,0.1277
2.21,0.1175
2.21,0.1482
2.21,0.1606
2.21,0.1449
2.21,0.1441
2.21,0.0954
2.21,0.2071
2.21,0.1448
2.22,0.1698
2.22,0.1092
2.22,0.0948
2.22,0.1472
2.22,0.1207
2.22,0.0709
2.22,0.0805
2.22,0.2114
2.22,0.057
2.23,0.0688
2.23,0.0969
2.23,0.086
2.23,0.1601
2.23,0.0844
2.23,0.1173
2.23,0.1411
2.23,0.0766
2.23,0.1166
2.23,0.0987
2.24,0.122
2.24,0.076
2.24,0.1475
2.24,0.1556
2.24,0.1799
2.24,0.0863
2.24,0.0881
2.24,0.09
2.24,0.1228
2.25,0.1855
2.25,0.1521
2.25,0.1384
2.25,0.0398
2.25,0.1778
2.25,0.1303
2.25,0.1888
2.25,0.1334
2.25,0.1262
2.25,0.1954
2.26,0.1242
2.26,0.1261
2.26,0.0497
2.26,0.1213
2.26,0.1023
2.26,0.156
2.26,0.0646
2.26,0.1368
2.26,0.1441
2.27,0.1636
2.27,0.105
2.27,0.1256
2.27,0.1121
2.27,0.0899
2.27,0.1486
2.27,0.0588
2.27,0.2057
2.27,0.0794
2.27,0.1702
2.28,0.193
2.28,0.104
2.28,0.0891
2.28,0.2008
2.28,0.129
2.28,0.1505
2.28,0.1069
2.28,0.129
2.28,0.141
2.29,0.1463
2.29,0.1795
2.29,0.1011
2.29,0.1675
2.29,0.1907
2.29,0.1644
2.29,0.1376
2.29,0.1661
2.29,0.11
2.29,0.0995
2.3,0.2201
2.3,0.1264
2.3,0.0793
2.3,0.0786
2.3,0.0823
2.3,0.1748
2.3,0.1282
2.3,0.1675
2.3,0.0757
2.31,0.1468
2.31,0.1414
2.31,0.0905
2.31,0.1341
2.31,0.1689
2.31,0.144
2.31,0.176
2.31,0.0692
2.31,0.1283
2.31,0.1572
2.32,0.1329
2.32,0.116
2.32,0.0716
2.32,0.1234
2.32,0.157
2.32,0.1135
2.32,0.0756
2.32,0.1845
2.32,0.0995
2.33,0.1276
2.33,0.233
2.33,0.0742
2.33,0.2028
2.33,0.1303
2.33,0.1228
2.33,0.1423
2.33,0.1926
2.33,0.133
2.33,0.0588
2.34,0.2008
2.34,0.1508
2.34,0.0905
2.34,0.0814
2.34,0.1615
2.34,0.1402
2.34,0.1166
2.34,0.1063
2.34,0.1143
2.35,0.1842
2.35,0.1593
2.35,0.1795
2.35,0.1862
2.35,0.2379
2.35,0.0857
2.35,0.1508
2.35,0.0923
2.35,0.0973
2.35,0.1559
2.36,0.1093
2.36,0.0768
2.36,0.1678
2.36,0.0985
2.36,0.1093
2.36,0.157
2.36,0.1872
2.36,0.0777
2.36,0.1827
2.37,0.2093
2.37,0.1527
2.37,0.1267
2.37,0.0873
2.37,0.1049
2.37,0.2136
2.37,0.1888
2.37,0.1152
2.37,0.0765
2.37,0.1184
2.38,0.1941
2.38,0.1387
2.38,0.1803
2.38,0.2993
2.38,0.103
2.38,0.0897
2.38,0.1362
2.38,0.1676
2.38,0.1098
2.39,0.2617
2.39,0.1956
2.39,0.131
2.39,0.1743
2.39,0.1527
2.39,0.1055
2.39,0.122
2.39,0.0977
2.39,0.1264
2.39,0.0654
2.4,0.1942
2.4,0.1334
2.4,0.1398
2.4,0.143
2.4,0.155
2.4,0.1066
2.4,0.1198
2.4,0.1136
2.4,0.1338
2.41,0.1217
2.41,0.1572
2.41,0.0613
2.41,0.1627
2.41,0.2241
2.41,0.104
2.41,0.1651
2.41,0.1392
2.41,0.1436
2.41,0.1599
2.42,0.1199
2.42,0.1663
2.42,0.144
2.42,0.1262
2.42,0.1131
2.42,0.0732
2.42,0.0748
2.42,0.1706
2.42,0.1129
2.43,0.1084
2.43,0.1367
2.43,0.2185
2.43,0.1213
2.43,0.1302
2.43,0.1907
2.43,0.1665
2.43,0.1377
2.43,0.1197
2.43,0.1278
2.44,0.1352
2.44,0.0782
2.44,0.0605
2.44,0.1612
2.44,0.1047
2.44,0.0975
2.44,0.0548
2.44,0.1489
2.44,0.2078
2.45,0.0682
2.45,0.1757
2.45,0.1696
2.45,0.0812
2.45,0.139
2.45,0.0776
2.45,0.1216
2.45,0.131
2.45,0.2615
2.45,0.1603
2.46,0.1683
2.46,0.0919
2.46,0.1996
2.46,0.1301
2.46,0.1154
2.46,0.1536
2.46,0.1185
2.46,0.0998
2.46,0.137
2.47,0.1417
2.47,0.0684
2.47,0.11
2.47,0.1781
2.47,0.1143
2.47,0.1041
2.47,0.0651
2.47,0.0598
2.47,0.1407
2.47,0.129
2.48,0.056
2.48,0.1687
2.48,0.1378
2.48,0.0971
2.48,0.1548
2.48,0.0737
2.48,0.1961
2.48,0.1243
2.48,0.0886
2.49,0.183
2.49,0.1746
2.49,0.1016
2.49,0.124
2.49,0.0963
2.49,0.1233
2.49,0.1727
2.49,0.1184
2.49,0.0965
2.49,0.1139
2.5,0.1425
2.5,0.1241
2.5,0.1545
2.5,0.0974
2.5,0.1436
2.5,0.0626
2.5,0.0844
2.5,0.0783
2.5,0.1386
2.51,0.0979
2.51,0.1586
2.51,0.1406
2.51,0.0972
2.51,0.0769
2.51,0.1682
2.51,0.1551
2.51,0.1672
2.51,0.1368
2.52,0.1505
2.52,0.1291
2.52,0.1551
2.52,0.1845
2.52,0.1574
2.52,0.1622
2.52,0.1096
2.52,0.1413
2.52,0.1492
2.52,0.1136
2.53,0.1161
2.53,0.0964
2.53,0.085
2.53,0.0933
2.53,0.0774
2.53,0.2126
2.53,0.0487
2.53,0.1142
2.53,0.0978
2.54,0.1337
2.54,0.1404
2.54,0.1144
2.54,0.165
2.54,0.2285
2.54,0.1242
2.54,0.1061
2.54,0.177
2.54,0.0836
2.54,0.144
2.55,0.1336
2.55,0.2286
2.55,0.091
2.55,0.2058
2.55,0.2638
2.55,0.113
2.55,0.1062
2.55,0.1186
2.55,0.0843
2.56,0.0813
2.56,0.1404
2.56,0.0775
2.56,0.1863
2.56,0.236
2.56,0.0964
2.56,0.128
2.56,0.1451
2.56,0.1265
2.56,0.1105
2.57,0.1245
2.57,0.1429
2.57,0.0581
2.57,0.1068
2.57,0.1217
2.57,0.1456
2.57,0.1225
2.57,0.1033
2.57,0.1614
2.58,0.1525
2.58,0.1646
2.58,0.2201
2.58,0.1376
2.58,0.0789
2.58,0.172
2.58,0.1383
2.58,0.1682
2.58,0.1956
2.58,0.1404
2.59,0.2042
2.59,0.073
2.59,0.1227
2.59,0.0933
2.59,0.1461
2.59,0.0983
2.59,0.1517
2.59,0.2175
2.59,0.111
2.6,0.082
2.6,0.105
2.6,0.1214
2.6,0.1615
2.6,0.1421
2.6,0.0999
2.6,0.1661
2.6,0.1734
2.6,0.0752
2.6,0.1484
2.61,0.1751
2.61,0.1497
2.61,0.133
2.61,0.1249
2.61,0.1276
2.61,0.1077
2.61,0.1705
2.61,0.2111
2.61,0.1445
2.62,0.1971
2.62,0.1037
2.62,0.1355
2.62,0.1421
2.62,0.1208
2.62,0.2196
2.62,0.1112
2.62,0.1704
2.62,0.2251
2.62,0.0548
2.63,0.0502
2.63,0.2549
2.63,0.0804
2.63,0.0939
2.63,0.1411
2.63,0.1082
2.63,0.1122
2.63,0.1705
2.63,0.1262
2.64,0.127
2.64,0.12
2.64,0.188
2.64,0.0836
2.64,0.131
2.64,0.2
2.64,0.09
2.64,0.085
2.64,0.0932
2.64,0.0616
2.65,0.2175
2.65,0.1601
2.65,0.0837
2.65,0.1364
2.65,0.1296
2.65,0.1376
2.65,0.0763
2.65,0.1203
2.65,0.1208
2.66,0.1611
2.66,0.0998
2.66,0.1788
2.66,0.07
2.66,0.1422
2.66,0.1639
2.66,0.1094
2.66,0.0942
2.66,0.1447
2.66,0.1582
2.67,0.0951
2.67,0.2437
2.67,0.1052
2.67,0.104
2.67,0.1133
2.67,0.124
2.67,0.1753
2.67,0.1623
2.67,0.1237
2.68,0.1033
2.68,0.1414
2.68,0.1871
2.68,0.152
2.68,0.0952
2.68,0.1217
2.68,0.1418
2.68,0.0957
2.68,0.0984
2.68,0.1073
2.69,0.1202
2.69,0.1304
2.69,0.0831
2.69,0.1347
2.69,0.0936
2.69,0.1228
2.69,0.1588
2.69,0.1035
2.69,0.1392
2.7,0.2735
2.7,0.0644
2.7,0.1945
2.7,0.1286
2.7,0.0966
2.7,0.1405
2.7,0.2234
2.7,0.15
2.7,0.056
2.7,0.1562
2.71,0.0722
2.71,0.1557
2.71,0.1333
2.71,0.1181
2.71,0.1434
2.71,0.0914
2.71,0.1857
2.71,0.1988
2.71,0.0764
2.72,0.163
2.72,0.1971
2.72,0.1349
2.72,0.1114
2.72,0.1459
2.72,0.1385
2.72,0.2191
2.72,0.1869
2.72,0.2487
2.72,0.1405
2.73,0.1697
2.73,0.1372
2.73,0.2085
2.73,0.1416
2.73,0.1041
2.73,0.1084
2.73,0.1247
2.73,0.1514
2.73,0.1971
2.74,0.1475
2.74,0.1558
2.74,0.2115
2.74,0.1681
2.74,0.1456
2.74,0.125
2.74,0.1439
2.74,0.0944
2.74,0.0707
2.74,0.1792
2.75,0.1653
2.75,0.1021
2.75,0.0867
2.75,0.1251
2.75,0.1473
2.75,0.0935
2.75,0.157
2.75,0.1316
2.75,0.1133
2.76,0.1354
2.76,0.1558
2.76,0.0879
2.76,0.0699
2.76,0.1434
2.76,0.1945
2.76,0.123
2.76,0.1296
2.76,0.099
2.76,0.1866
2.77,0.0931
2.77,0.1021
2.77,0.1371
2.77,0.1109
2.77,0.1158
2.77,0.1192
2.77,0.1351
2.77,0.0898
2.77,0.1361
2.78,0.0757
2.78,0.1219
2.78,0.1159
2.78,0.0843
2.78,0.1247
2.78,0.1851
2.78,0.108
2.78,0.1055
2.78,0.2382
2.78,0.1445
2.79,0.1317
2.79,0.0809
2.79,0.1435
2.79,0.1445
2.79,0.1873
2.79,0.1649
2.79,0.171
2.79,0.1263
2.79,0.1747
2.8,0.0951
2.8,0.1554
2.8,0.1159
2.8,0.146
2.8,0.1588
2.8,0.0925
2.8,0.067
2.8,0.0897
2.8,0.1228
2.8,0.1474
2.81,0.1334
2.81,0.0966
2.81,0.078
2.81,0.0913
2.81,0.1543
2.81,0.2191
2.81,0.1219
2.81,0.1263
2.81,0.227
2.82,0.0595
2.82,0.1053
2.82,0.1543
2.82,0.1106
2.82,0.1114
2.82,0.1061
2.82,0.1747
2.82,0.0934
2.82,0.1686
2.82,0.1867
2.83,0.1533
2.83,0.0884
2.83,0.1307
2.83,0.1236
2.83,0.1183
2.83,0.1449
2.83,0.1502
2.83,0.2178
2.83,0.1237
2.84,0.0973
2.84,0.1496
2.84,0.1526
2.84,0.1802
2.84,0.0771
2.84,0.0701
2.84,0.1253
2.84,0.1488
2.84,0.1436
2.84,0.16
2.85,0.1736
2.85,0.1328
2.85,0.2107
2.85,0.1375
2.85,0.1763
2.85,0.116
2.85,0.1911
2.85,0.2288
2.85,0.0718
2.86,0.1353
2.86,0.1578
2.86,0.1776
2.86,0.097
2.86,0.0721
2.86,0.1233
2.86,0.082
2.86,0.0732
2.86,0.1628
2.86,0.2359
2.87,0.1478
2.87,0.0765
2.87,0.1213
2.87,0.1175
2.87,0.0795
2.87,0.2596
2.87,0.1271
2.87,0.0972
2.87,0.1071
2.88,0.1836
2.88,0.1729
2.88,0.0805
2.88,0.1169
2.88,0.1832
2.88,0.1294
2.88,0.1194
2.88,0.153
2.88,0.1069
2.88,0.1793
2.89,0.1473
2.89,0.1373
2.89,0.1424
2.89,0.1653
2.89,0.0971
2.89,0.091
2.89,0.1077
2.89,0.0783
2.89,0.0699
2.9,0.075
2.9,0.1143
2.9,0.1491
2.9,0.0991
2.9,0.1394
2.9,0.1485
2.9,0.1137
2.9,0.1272
2.9,0.1893
2.9,0.0944
2.91,0.1006
2.91,0.0944
2.91,0.2147
2.91,0.1177
2.91,0.1437
2.91,0.1099
2.91,0.0995
2.91,0.1435
2.91,0.0896
2.92,0.1222
2.92,0.0953
2.92,0.1468
2.92,0.2406
2.92,0.0993
2.92,0.1298
2.92,0.1663
2.92,0.0638
2.92,0.2075
2.92,0.0677
2.93,0.1487
2.93,0.1931
2.93,0.1608
2.93,0.1468
2.93,0.2138
2.93,0.132
2.93,0.1763
2.93,0.081
2.93,0.1772
2.94,0.1069
2.94,0.113
2.94,0.1121
2.94,0.0794
2.94,0.1778
2.94,0.155
2.94,0.1739
2.94,0.1345
2.94,0.235
2.94,0.1201
2.95,0.1599
2.95,0.0801
2.95,0.1144
2.95,0.0926
2.95,0.1597
2.95,0.1829
2.95,0.0853
2.95,0.1545
2.95,0.1802
2.96,0.2665
2.96,0.1181
2.96,0.0897
2.96,0.1495
2.96,0.154
2.96,0.119
2.96,0.151
2.96,0.1545
2.96,0.1072
2.96,0.1126
2.97,0.189
2.97,0.1252
2.97,0.1264
2.97,0.1051
2.97,0.174
2.97,0.1251
2.97,0.0839
2.97,0.1099
2.97,0.2274
2.98,0.1167
2.98,0.1728
2.98,0.1186
2.98,0.1283
2.98,0.1864
2.98,0.1469
2.98,0.1835
2.98,0.0815
2.98,0.2171
2.98,0.2306
2.99,0.1468
2.99,0.1368
2.99,0.14
2.99,0.2329
2.99,0.1537
2.99,0.1268
2.99,0.0926
2.99,0.1908
2.99,0.1737
3,0.2169
3,0.1521
3,0.0822
3,0.2033
3,0.123
3,0.1142
3,0.0327
3,0.0845
3,0.045
3,0.0684
3.01,0.0388
3.01,0.0427
3.01,0.0986
3.01,0.0487
3.01,0.0722
3.01,0.0685
3.01,0.054
3.01,0.0688
3.01,0.049
3.02,0.0893
3.02,0.0591
3.02,0.0759
3.02,0.1164
3.02,0.029
3.02,0.1216
3.02,0.1027
3.02,0.0646
3.02,0.096
3.02,0.0628
3.03,0.0495
3.03,0.0527
3.03,0.0552
3.03,0.0722
3.03,0.0234
3.03,0.06
3.03,0.0269
3.03,0.0437
3.03,0.0757
3.04,0.0696
3.04,0.0451
3.04,0.0876
3.04,0.0458
3.04,0.0442
3.04,0.0247
3.04,0.0341
3.04,0.027
3.04,0.0651
3.04,0.0747
3.05,0.0193
3.05,0.0988
3.05,0.0996
3.05,0.0414
3.05,0.0454
3.05,0.0743
3.05,0.043
3.05,0.0312
3.05,0.0172
3.06,0.0594
3.06,0.0741
3.06,0.0869
3.06,0.0802
3.06,0.0553
3.06,0.0642
3.06,0.068
3.06,0.0802
3.06,0.0431
3.06,0.0234
3.07,0.0692
3.07,0.069
3.07,0.0839
3.07,0.1119
3.07,0.0653
3.07,0.0466
3.07,0.0459
3.07,0.0148
3.07,0.0259
3.08,0.0944
3.08,0.0447
3.08,0.1378
3.08,0.1738
3.08,0.0467
3.08,0.0733
3.08,0.0562
3.08,0.0572
3.08,0.0571
3.08,0.0577
3.09,0.0678
3.09,0.0749
3.09,0.1173
3.09,0.0939
3.09,0.0773
3.09,0.0611
3.09,0.1108
3.09,0.0581
3.09,0.0466
3.1,0.0878
3.1,0.0705
3.1,0.0553
3.1,0.0711
3.1,0.0732
3.1,0.0813
3.1,0.0664
3.1,0.056
3.1,0.0626
3.1,0.0347
3.11,0.0427
3.11,0.0725
3.11,0.0528
3.11,0.064
3.11,0.0521
3.11,0.1193
3.11,0.077
3.11,0.0583
3.11,0.0654
3.12,0.0475
3.12,0.0662
3.12,0.0574
3.12,0.1137
3.12,0.0747
3.12,0.0715
3.12,0.043
3.12,0.0594
3.12,0.0254
3.12,0.1251
3.13,0.044
3.13,0.0902
3.13,0.0364
3.13,0.0662
3.13,0.0508
3.13,0.0658
3.13,0.0512
3.13,0.1668
3.13,0.0501
3.14,0.056
3.14,0.055
3.14,0.0885
3.14,0.0491
3.14,0.0609
3.14,0.0818
3.14,0.0486
3.14,0.0197
3.14,0.0717
3.14,0.0744
3.15,0.1073
3.15,0.0349
3.15,0.0352
3.15,0.0663
3.15,0.0836
3.15,0.0516
3.15,0.0318
3.15,0.0869
3.15,0.0518
3.16,0.0662
3.16,0.0777
3.16,0.0307
3.16,0.0774
3.16,0.0548
3.16,0.0988
3.16,0.0353
3.16,0.0634
3.16,0.0288
3.16,0.037
3.17,0.0373
3.17,0.0589
3.17,0.0992
3.17,0.0585
3.17,0.0576
3.17,0.1004
3.17,0.0364
3.17,0.1141
3.17,0.0987
3.18,0.0717
3.18,0.0795
3.18,0.0595
3.18,0.0517
3.18,0.0718
3.18,0.0817
3.18,0.046
3.18,0.0762
3.18,0.0351
3.18,0.0612
3.19,0.0484
3.19,0.0491
3.19,0.0419
3.19,0.1075
3.19,0.0515
3.19,0.0678
3.19,0.1059
3.19,0.0941
3.19,0.1102
3.2,0.1026
3.2,0.0711
3.2,0.0195
3.2,0.0585
3.2,0.0526
3.2,0.0564
3.2,0.0545
3.2,0.0602
3.2,0.0769
3.2,0.0097
3.21,0.0686
3.21,0.0752
3.21,0.0223
3.21,0.0649
3.21,0.0596
3.21,0.0439
3.21,0.0516
3.21,0.082
3.21,0.0655
3.22,0.061
3.22,0.1173
3.22,0.0832
3.22,0.0339
3.22,0.0443
3.22,0.09
3.22,0.0755
3.22,0.0473
3.22,0.0554
3.22,0.0673
3.23,0.1169
3.23,0.0623
3.23,0.0563
3.23,0.0799
3.23,0.0224
3.23,0.0731
3.23,0.0733
3.23,0.0385
3.23,0.0753
3.24,0.0701
3.24,0.0399
3.24,0.0566
3.24,0.0413
3.24,0.075
3.24,0.1354
3.24,0.076
3.24,0.0461
3.24,0.0625
3.24,0.0515
3.25,0.0761
3.25,0.0742
3.25,0.0551
3.25,0.0575
3.25,0.0391
3.25,0.0508
3.25,0.034
3.25,0.0954
3.25,0.0577
3.26,0.0496
3.26,0.0566
3.26,0.0595
3.26,0.0453
3.26,0.0628
3.26,0.1075
3.26,0.0438
3.26,0.1049
3.26,0.0851
3.26,0.0381
3.27,0.0375
3.27,0.0938
3.27,0.0495
3.27,0.0672
3.27,0.0984
3.27,0.0894
3.27,0.059
3.27,0.0473
3.27,0.0454
3.28,0.069
3.28,0.0394
3.28,0.1269
3.28,0.0497
3.28,0.1404
3.28,0.0891
3.28,0.1017
3.28,0.0354
3.28,0.0473
3.28,0.0944
3.29,0.0315
3.29,0.1024
3.29,0.0423
3.29,0.0425
3.29,0.0243
3.29,0.1113
3.29,0.094
3.29,0.0455
3.29,0.0663
3.3,0.0452
3.3,0.06
3.3,0.1179
3.3,0.1054
3.3,0.0584
3.3,0.0687
3.3,0.0203
3.3,0.0875
3.3,0.0954
3.3,0.0432
3.31,0.0491
3.31,0.1242
3.31,0.0589
3.31,0.1244
3.31,0.0908
3.31,0.0255
3.31,0.1368
